Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W15 Cancun QF,L vs Zacarias,1.04,0.72,54.0,2.0,3.1%,53.1%,0.0%,34.5%,28.1%,50.0%
2019 W15 Cancun R16,W vs Lampla,0.97,1.95,38.2,2.0,0.0%,62.5%,0.0%,66.7%,65.0%,78.9%
2019 W15 Cancun R32,L vs Zacarias,0.81,0.59,37.9,2.2,3.6%,46.4%,0.0%,50.0%,37.0%,38.5%
2019 W15 Cancun SF,L vs Appleton,0.90,0.85,63.4,2.6,0.0%,54.7%,0.0%,57.4%,38.2%,45.1%
2019 W15 Cancun QF,W vs Kourkina,1.13,1.36,53.2,2.1,0.0%,71.1%,0.0%,52.8%,34.4%,56.3%
2019 W15 Cancun R32,W vs Reimchen,1.10,2.32,36.1,2.1,0.0%,81.0%,5.6%,66.7%,57.7%,50.0%
2019 W15 Le Havre QF,L vs Carreras,0.91,0.57,41.4,2.7,0.0%,33.3%,5.6%,33.3%,55.2%,26.9%
2019 W15 Amiens Q2,W vs Chantraine,1.22,1.51,45.5,2.1,3.3%,56.7%,0.0%,66.7%,48.5%,46.9%
2019 W15 Amiens Q1,W vs Babel,1.07,1.20,60.0,2.0,0.0%,45.0%,0.0%,50.0%,63.4%,55.0%
2019 W15 Sharm El Sheikh QF,L vs Malmqvist,0.88,0.60,43.7,2.0,6.3%,53.1%,0.0%,53.3%,25.0%,40.0%
2019 W15 Sharm El Sheikh R32,W vs Sugnaux,1.00,1.43,47.6,2.4,9.7%,58.1%,0.0%,73.3%,56.8%,41.5%
2019 W15 Manacor R32,L vs Bassols Ribera,0.91,0.67,43.2,2.0,-,40.0%,-,40.7%,42.3%,45.8%
2017 Benicarlo $15K R32,W vs Marti Riembau,1.23,1.73,39.3,2.1,6.7%,60.0%,3.8%,69.2%,48.1%,52.2%
2017 Vinaros $15K R16,L vs Burillo Escorihuela,0.86,0.64,48.4,2.2,0.0%,38.5%,0.0%,45.8%,32.3%,54.8%
2017 Vinaros $15K R32,W vs Marti Riembau,0.96,1.20,56.7,2.5,5.1%,64.1%,0.0%,54.3%,45.6%,56.4%
2017 Lisbon $15K R16,L vs Parrizas Diaz,0.98,0.54,36.6,2.2,0.0%,33.3%,0.0%,27.8%,44.0%,32.0%
2017 Lisbon $15K R32,W vs Dejonckheere,0.97,1.88,39.8,2.1,8.7%,65.2%,0.0%,77.3%,58.6%,53.6%
2017 Mragowo $15K R32,L vs Ukolova,0.97,0.88,67.4,11.2,3.6%,48.2%,0.0%,51.0%,39.7%,51.9%
2017 El Espinar Segovia $25K R16,L vs Zarazua,0.86,0.66,49.6,2.2,0.0%,56.7%,0.0%,46.4%,40.0%,33.3%
2017 Don Benito Badajoz $15K R32,L vs Atucha Gomez,0.93,0.79,62.3,3.0,2.9%,51.4%,0.0%,51.6%,41.0%,41.0%
2019 (12 matches),,0.99,1.01,49.0,2.2,2.3%,54.5%,0.6%,53.9%,45.8%,47.3%
2017 (19 matches),,0.96,0.91,54.6,2.6,2.4%,52.0%,0.2%,53.3%,45.1%,45.4%
2016 (14 matches),,1.01,1.02,61.8,2.9,1.6%,54.6%,0.6%,52.3%,44.5%,49.1%
2015 (8 matches),,0.96,0.71,47.5,2.4,2.8%,48.8%,1.5%,51.5%,34.0%,40.0%
2014 (1 matches),,1.12,0.41,33.8,2.2,0.0%,35.0%,0.0%,22.2%,21.1%,31.3%
Career (59 matches),,0.99,0.92,54.8,2.5,2.1%,51.9%,0.5%,51.8%,43.7%,45.9%
