Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2021 ITF Manacor R16,L vs Eala,60.0%,29.2%,20.0%,4/4,2.37,2.3%,72.7%,31.3%,18.2%,2.26,4.3%,72.7%,25.0%,36.4%,2.49,0.0%
Career (1 matches),,60.0%,29.2%,20.0%,50.0%,2.37,2.3%,72.7%,31.3%,18.2%,2.26,4.3%,72.7%,25.0%,36.4%,2.49,0.0%
