Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R32 (W25 Manacor)
2021,26,8,18,30.8%,19-38,33.3%,225-294,43.4%,3-2,60.0%,0,,,,,,,,,,,,QF (W15 Amarante)
2020,16,6,10,37.5%,14-21,40.0%,146-179,44.9%,2-5,28.6%,0,,,,,,,,,,,,QF (2x)
2019,56,33,23,58.9%,72-50,59.0%,583-485,54.6%,3-4,42.9%,0,,,,,,,,,,,,W (W15 Montemor O Novo)
2018,42,24,18,57.1%,50-39,56.2%,434-386,52.9%,5-5,50.0%,0,,,,,,,,,,,,W (Amarante $15K)
2017,32,11,21,34.4%,23-44,34.3%,255-341,42.8%,3-4,42.9%,0,,,,,,,,,,,,QF (2x)
2016,31,18,13,58.1%,40-29,58.0%,339-293,53.6%,5-5,50.0%,0,,,,,,,,,,,,W (Ponta Delgada Azores $10K)
2015,29,10,19,34.5%,24-40,37.5%,253-326,43.7%,5-1,83.3%,0,,,,,,,,,,,,SF (Ponta Delgada Azores $10K)
2014,12,4,8,33.3%,10-19,34.5%,109-141,43.6%,1-1,50.0%,0,,,,,,,,,,,,QF (Castellon 10K)
2013,9,4,5,44.4%,9-12,42.9%,86-101,46.0%,0-1,0.0%,0,,,,,,,,,,,,QF (2x)
Career,254,118,136,46.5%,261-294,47.0%,2433-2558,48.7%,27-28,49.1%,0,,,,,,,,,,,,
