Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2026 Australian Open R128,L vs Raducanu,23.4%,34.0%,40.6%,32.4%,47.1%,47.8%,35.3%,47.1%,0.0%,0.0%,0.0%,22.2%,50.0%,0.0%,0.0%,-119
2025 Mumbai F,L vs Teichmann,8.2%,8.2%,39.3%,8.7%,8.7%,38.1%,36.4%,16.7%,100.0%,30.0%,30.0%,42.9%,50.0%,33.3%,50.0%,6
2024 Beijing R64,L vs Sabalenka,25.0%,32.7%,34.3%,25.8%,35.5%,30.4%,46.7%,56.3%,33.3%,29.4%,35.3%,41.7%,25.0%,55.6%,50.0%,126
Last 52 Weeks (1 matches),,23.4%,34.0%,40.6%,32.4%,47.1%,47.8%,35.3%,47.1%,0.0%,0.0%,0.0%,22.2%,50.0%,0.0%,0.0%,-119
Career (3 matches),,18.1%,23.8%,37.9%,23.9%,33.0%,38.8%,39.5%,42.2%,40.0%,22.2%,25.0%,35.7%,37.5%,35.0%,33.3%,86
