Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 M15 Wroclaw SF,W vs Shevchenko,62% (8/13),56% (5/9),2/2,1/1,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2019 M15 Wroclaw QF,W vs Tomescu,50% (8/16),50% (4/8),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 M15 Wroclaw R32,W vs Sachko,60% (12/20),36% (5/14),2/6,1/5,55% (6/11),2/4,0/0,86% (6/7),29% (2/7)
2019 Bratislava CH R32,W vs Moutet,70% (14/20),33% (2/6),2/2,1/1,50% (2/4),0/1,0/0,60% (3/5),67% (4/6)
2019 Prostejov CH R16,L vs Ruud,100% (2/2),- (0/0),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2019 Rome CH R32,L vs Horansky,69% (9/13),38% (3/8),1/1,0/0,44% (4/9),5/7,2/3,- (0/0),- (0/0)
2019 Rome CH R64,W vs Margaroli,64% (9/14),33% (5/15),2/2,1/1,50% (5/10),0/1,0/0,- (0/0),- (0/0)
2019 Ostrava CH R64,L vs Piros,50% (4/8),- (0/0),0/0,0/0,50% (4/8),2/4,0/1,- (0/0),- (0/0)
2019 Nanchang CH R16,L vs Thompson,50% (2/4),100% (1/1),0/0,0/0,0% (0/5),2/4,0/1,- (0/0),- (0/0)
2019 Nanchang CH R32,W vs Ignatik,58% (11/19),33% (1/3),2/2,1/1,100% (2/2),3/3,0/0,43% (3/7),71% (5/7)
2019 Nanchang CH R64,W vs Wu,47% (9/19),46% (6/13),2/2,1/1,71% (10/14),0/1,0/0,- (0/0),- (0/0)
2019 Anning CH R64,L vs Myneni,38% (6/16),0% (0/2),0/0,0/0,63% (5/8),6/8,6/7,- (0/0),- (0/0)
2019 Barletta CH R64,L vs Maamoun,44% (11/25),67% (4/6),1/2,0/0,67% (8/12),1/3,1/2,60% (3/5),17% (1/6)
2019 M15 Antalya R16,W vs Leite,67% (8/12),63% (5/8),2/3,1/2,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2019 M15 Antalya R32,W vs Voronin,27% (3/11),75% (9/12),2/2,1/1,55% (6/11),0/0,0/0,- (0/0),- (0/0)
2019 M15 Antalya F,W vs Netuschil,56% (10/18),43% (6/14),2/5,1/2,50% (3/6),0/1,0/0,- (0/0),- (0/0)
2019 M15 Antalya SF,W vs Leite,47% (8/17),44% (4/9),2/5,1/4,63% (5/8),0/0,0/0,80% (4/5),60% (3/5)
2019 M15 Antalya QF,W vs Popko,39% (9/23),38% (3/8),2/5,1/1,71% (5/7),0/0,0/0,80% (4/5),60% (3/5)
2019 M15 Antalya R16,W vs Tomasetto,60% (9/15),67% (4/6),2/2,1/1,80% (8/10),3/3,0/0,- (0/0),- (0/0)
2019 M15 Antalya R32,W vs Sabanin,67% (10/15),31% (4/13),2/6,1/3,25% (1/4),0/1,0/0,- (0/0),- (0/0)
2019 (24 matches),,55.7%,44.1%,57.9%,55.6%,58.9%,50.0%,50.0%,64.1%,46.3%
2018 (8 matches),,57.9%,20.6%,100.0%,100.0%,53.1%,36.0%,41.7%,55.6%,33.3%
2017 (8 matches),,55.4%,42.4%,43.8%,40.0%,66.2%,38.1%,53.8%,100.0%,40.0%
2016 (8 matches),,58.3%,31.8%,33.3%,100.0%,57.1%,48.3%,50.0%,54.5%,25.0%
Career (48 matches),,56.3%,39.2%,53.6%,55.9%,59.0%,44.8%,49.1%,64.1%,40.3%
