Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2019 Barletta CH R64,L vs Maamoun,15.9%,27.4%,52.2%,23.1%,21.7%,34.8%,61.1%,33.5%,41.4%,72.5%,62.5%,7.7%,17.9%,38.9%,-43
2016 Liberec CH SF,L vs Darcis,15.5%,20.7%,41.7%,22.4%,18.9%,24.3%,46.7%,29.7%,43.8%,57.1%,50.0%,10.0%,15.0%,33.3%,-13
Career (2 matches),,15.8%,25.1%,48.6%,22.9%,20.8%,31.1%,56.0%,32.2%,42.2%,67.2%,60.0%,8.5%,16.9%,37.0%,-33
