Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Kalinina,96.6,102.9,5.3,105.1,102.4,109,89,87.3,4.0,87.5,86.7,96,78
2022 US Open R128,L vs Fernandez,100.0,107.3,6.7,112.0,106.7,118,93,88.3,6.9,102.0,92.0,106,81
2017 US Open R64,L vs Williams,97.5,108.3,6.1,108.5,106.2,117,93,87.7,6.0,92.4,88.0,101,76
2017 US Open R128,W vs Parmentier,98.0,106.8,6.8,108.5,102.3,119,86,86.8,7.4,93.2,,110,73
2017 Wimbledon R128,L vs Safarova,100.4,107.6,5.4,111.1,104.3,117,93,94.8,4.0,94.5,93.5,104,88
2017 Roland Garros R64,L vs Kuznetsova,104.0,110.1,4.8,,,118,97,91.7,5.2,,,105,83
2017 Roland Garros R128,W vs Giorgi,105.1,112.4,4.6,,,118,101,93.0,5.5,,,106,84
2017 Australian Open R64,L vs Garcia,101.1,108.9,7.0,111.2,107.0,118,93,88.8,6.1,88.0,83.0,105,76
2016 Roland Garros R128,L vs Ivanovic,97.8,109.6,6.2,112.2,106.5,120,95,87.2,5.0,87.5,90.0,95,70
2016 Australian Open R128,L vs Nara,93.0,105.2,8.1,,,117,86,83.3,7.0,,,96,64
2015 US Open R64,L vs Duque Marino,103.2,107.9,7.5,,,119,93,95.5,5.9,,,114,81
2015 US Open R128,W vs Jankovic,102.6,107.7,7.6,,,123,92,94.9,5.9,,,107,85
2015 Roland Garros R128,L vs Nara,104.9,110.7,5.2,,,121,92,91.2,5.1,,,102,82
2015 Australian Open R64,L vs Pliskova,97.8,105.6,8.3,,,118,87,87.2,6.4,,,102,69
Career (14 matches),,100.4,108.1,6.4,109.4,104.8,123,86,89.7,5.8,90.5,89.7,114,64
