Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 ITF Petange R32,L vs Noha Akugue,46.0%,52.2%,8.0%,1/3,2.56,8.8%,36.4%,37.5%,9.1%,2.28,15.0%,62.5%,60.0%,8.3%,2.97,0.0%
2024 Miami R32,L vs Gauff,61.4%,40.7%,4.5%,2/0,2.42,5.4%,62.5%,40.0%,4.2%,2.27,7.7%,70.6%,41.7%,5.9%,2.77,0.0%
2024 Australian Open R16,L vs Zheng,58.0%,51.7%,12.0%,5/1,2.42,0.0%,40.9%,33.3%,22.7%,2.59,0.0%,80.0%,60.0%,4.0%,2.09,0.0%
2024 Australian Open R32,W vs Burel,70.5%,65.1%,3.3%,2/0,2.42,22.0%,68.8%,68.2%,3.1%,2.63,50.0%,84.0%,61.9%,4.0%,2.26,0.0%
2023 Roland Garros R64,L vs Jabeur,55.2%,46.9%,8.6%,3/2,2.18,32.5%,51.9%,42.9%,3.7%,2.25,38.5%,75.0%,50.0%,16.7%,2.06,21.4%
2023 Roland Garros R128,W vs Janicijevic,73.9%,66.2%,1.1%,0/1,2.24,45.5%,63.6%,64.3%,0.0%,2.21,65.5%,86.0%,67.6%,2.3%,2.30,6.7%
2020 US Open R128,L vs Sabalenka,40.0%,37.5%,5.0%,3/0,2.67,10.4%,25.7%,22.2%,0.0%,2.72,19.2%,75.0%,46.7%,15.0%,2.60,0.0%
2019 Roland Garros Q1,L vs Kiick,56.0%,42.9%,2.0%,0/1,2.15,11.1%,58.8%,45.0%,2.9%,1.94,20.0%,61.5%,37.5%,0.0%,2.41,0.0%
2018 Miami R64,L vs Halep,67.6%,48.0%,4.1%,2/1,2.25,6.3%,74.0%,48.6%,4.0%,2.14,14.3%,72.2%,46.2%,5.6%,2.34,0.0%
2017 US Open R64,L vs Williams,57.1%,40.6%,5.4%,3/0,2.78,3.9%,54.3%,36.8%,0.0%,2.36,9.1%,68.4%,46.2%,15.8%,3.10,0.0%
2017 Washington SF,L vs Makarova,70.4%,43.9%,0.0%,0/0,2.67,9.8%,67.9%,38.9%,0.0%,2.57,12.5%,80.8%,52.4%,0.0%,2.79,6.9%
2017 Wimbledon R128,L vs Safarova,46.7%,47.6%,8.9%,1/3,2.32,0.0%,43.3%,30.8%,3.3%,2.15,0.0%,61.5%,75.0%,23.1%,2.46,0.0%
2017 Roland Garros R64,L vs Kuznetsova,72.1%,63.7%,0.9%,0/1,2.41,9.3%,69.7%,63.0%,1.5%,2.37,14.6%,85.0%,64.7%,0.0%,2.48,0.0%
2017 Madrid R32,W vs Cibulkova,74.2%,71.7%,8.1%,3/2,2.26,17.9%,74.4%,75.9%,5.1%,2.19,23.8%,77.3%,64.7%,13.6%,2.49,0.0%
2016 ITF Poitiers F,W vs Davis,80.4%,56.1%,2.0%,1/0,2.73,0.0%,84.6%,50.0%,0.0%,2.52,0.0%,82.6%,63.2%,4.3%,3.05,0.0%
2016 Linz QF,L vs Keys,64.3%,41.7%,8.9%,5/0,2.43,11.5%,61.1%,45.5%,2.8%,2.29,15.4%,73.7%,35.7%,21.1%,2.58,7.7%
2015 US Open R64,L vs Duque Marino,59.1%,50.9%,3.2%,2/1,2.04,10.3%,53.7%,41.4%,5.6%,2.09,16.7%,76.5%,61.5%,0.0%,1.95,0.0%
2015 s Hertogenbosch R32,L vs Krajicek,46.8%,62.1%,4.8%,2/1,2.11,20.7%,40.5%,64.7%,4.8%,1.87,33.3%,60.0%,58.3%,5.0%,2.53,0.0%
2015 ITF Altenkirchen QF,W vs Vrljic,78.0%,79.5%,6.0%,3/0,2.72,36.0%,84.4%,81.5%,6.3%,2.49,34.8%,80.0%,75.0%,6.7%,2.91,37.0%
Last 52 Weeks (1 matches),,46.0%,52.2%,8.0%,25.0%,2.56,8.8%,36.4%,37.5%,9.1%,2.28,15.0%,62.5%,60.0%,8.3%,2.97,0.0%
Career (19 matches),,63.0%,55.0%,4.6%,69.1%,2.41,14.0%,60.0%,52.6%,3.6%,2.31,21.2%,76.1%,57.9%,6.8%,2.55,4.7%
