Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 ITF Petange R32,L vs Noha Akugue,3.1,3.9,2.3,37.7%,57.9%,25.0%,20.0%,56.3%,1.9%,4.0,6.2,-2.0,-3.9
2024 Miami R32,L vs Gauff,3.2,3.3,3.1,40.9%,38.1%,36.4%,50.0%,37.2%,4.9%,-6.5,-14.4,-2.0,-2.6
2024 Australian Open R16,L vs Zheng,2.8,2.8,2.7,41.3%,25.0%,60.0%,33.3%,32.3%,0.0%,0.0,0.0,-4.5,-7.1
2024 Australian Open R32,W vs Burel,3.6,4.0,3.2,58.0%,55.2%,54.5%,57.1%,45.8%,4.4%,16.5,22.6,9.0,10.3
2023 Roland Garros R64,L vs Jabeur,3.1,3.6,2.6,41.3%,46.4%,50.0%,0.0%,48.5%,8.8%,3.5,5.7,2.0,3.3
2023 Roland Garros R128,W vs Janicijevic,3.8,3.4,4.1,45.0%,60.9%,68.4%,62.5%,35.1%,3.1%,7.5,9.3,23.0,15.1
2020 US Open R128,L vs Sabalenka,3.0,3.4,2.4,44.7%,40.0%,50.0%,37.5%,57.2%,2.9%,6.0,6.8,2.5,3.8
2019 Roland Garros Q1,L vs Kiick,3.8,4.2,3.3,34.5%,36.0%,37.5%,62.5%,46.4%,4.9%,-0.5,-0.7,1.0,1.3
2018 Miami R64,L vs Halep,3.8,4.1,3.5,44.0%,32.6%,70.6%,70.6%,43.2%,0.6%,7.5,6.0,2.5,1.5
2017 US Open R64,L vs Williams,3.0,3.4,2.5,41.3%,46.2%,45.5%,25.0%,42.3%,3.5%,-2.5,-4.2,1.0,1.2
2017 Washington SF,L vs Makarova,3.5,3.5,3.5,49.1%,42.9%,57.9%,25.0%,48.2%,3.8%,1.0,0.9,-3.5,-2.8
2017 Wimbledon R128,L vs Safarova,2.3,2.6,2.1,33.8%,41.2%,50.0%,-,31.0%,6.1%,-2.5,-11.9,-1.5,-3.3
2017 Roland Garros R64,L vs Kuznetsova,3.7,3.3,4.1,46.5%,51.7%,56.5%,54.5%,39.8%,3.0%,7.5,5.9,24.0,12.4
2017 Madrid R32,W vs Cibulkova,2.8,2.2,3.3,61.4%,55.0%,12.5%,100.0%,38.2%,0.0%,12.0,25.5,13.0,17.1
2016 ITF Poitiers F,W vs Davis,3.7,3.7,3.7,66.1%,58.3%,31.3%,40.0%,31.9%,2.8%,3.5,7.3,8.0,7.6
2016 Linz QF,L vs Keys,2.8,2.3,3.1,41.6%,52.9%,41.7%,-,43.1%,1.7%,-2.5,-6.1,1.5,2.6
2015 US Open R64,L vs Duque Marino,3.1,3.2,3.0,42.9%,51.4%,41.7%,40.0%,52.1%,6.9%,-5.5,-4.5,4.0,3.7
2015 s Hertogenbosch R32,L vs Krajicek,3.0,2.9,3.2,40.7%,57.1%,42.9%,75.0%,39.5%,5.1%,6.0,12.2,10.0,13.5
2015 ITF Altenkirchen QF,W vs Vrljic,4.0,4.1,4.0,55.7%,56.8%,90.0%,50.0%,46.3%,6.4%,10.5,12.1,14.0,13.7
Last 52 Weeks (1 matches),,3.1,3.9,2.3,37.7%,57.9%,25.0%,20.0%,56.3%,1.9%,4.0,6.2,-2.0,-3.9
Career (19 matches),,3.3,3.4,3.2,45.5%,48.4%,50.7%,50.8%,43.4%,3.6%,3.4,4.9,5.4,5.8
