Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2022 Strasbourg R32,L vs Ferro,10.5%,15.8%,42.9%,9.4%,15.6%,44.8%,72.2%,57.1%,100.0%,13.0%,17.4%,40.0%,11.1%,28.6%,33.3%,-7
Career (1 matches),,10.5%,15.8%,42.9%,9.4%,15.6%,44.8%,72.2%,57.1%,100.0%,13.0%,17.4%,40.0%,11.1%,28.6%,33.3%,-7
