Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,223,107,116,48.0%,253-244,50.9%,2262-2219,50.5%,27-16,62.8%,0,,,,,,,,,,,
Clay,74,28,46,37.8%,72-102,41.4%,750-842,47.1%,7-6,53.8%,0,,,,,,,,,,,
Carpet,4,1,3,25.0%,3-6,33.3%,40-48,45.5%,1-0,100.0%,0,,,,,,,,,,,
Finals,4,2,2,50.0%,6-5,54.5%,50-50,50.0%,0-0,-,0,,,,,,,,,,,
Semi-finals,15,4,11,26.7%,13-22,37.1%,141-181,43.8%,1-2,33.3%,0,,,,,,,,,,,
Quarter-finals,34,15,19,44.1%,38-39,49.4%,351-358,49.5%,6-3,66.7%,0,,,,,,,,,,,
vs Righties,198,76,122,38.4%,192-256,42.9%,1900-2131,47.1%,19-11,63.3%,0,,,,,,,,,,,
vs Lefties,19,8,11,42.1%,19-23,45.2%,201-201,50.0%,4-3,57.1%,0,,,,,,,,,,,
