Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W60 Landisville PA R16,L vs Brengle,38% (3/8),67% (2/3),2/7,100% (7/7),0% (0/7),0/2,0/0,0/0,0/0,0/0
2019 W60 Honolulu HI Q1,L vs Babic,25% (2/8),0% (0/2),0/3,50% (4/8),0% (0/4),0/0,0/0,0/1,0/0,0/1
2019 W25 Figueira Da Foz Q2,W vs Sama,100% (8/8),88% (7/8),2/2,29% (2/7),0% (0/2),4/6,1/2,0/0,0/1,0/0
2019 W15 Sharm El Sheikh R32,L vs Sherif,43% (6/14),50% (3/6),0/5,62% (8/13),13% (1/8),1/2,0/0,0/2,0/0,0/1
2017 Shymkent $15K R32,W vs Grinchishina,70% (7/10),100% (7/7),2/4,40% (4/10),0% (0/4),3/5,0/0,1/1,0/0,0/0
2017 Heraklion $15K R32,L vs Eklund,33% (3/9),67% (2/3),2/3,56% (5/9),0% (0/5),1/2,0/0,0/2,0/0,0/1
2017 Nanjing $15K R32,L vs Lu,55% (6/11),50% (3/6),1/4,50% (5/10),0% (0/5),3/3,0/0,2/3,0/0,0/0
2016 Kazan $10K R32,W vs Novoselova,73% (11/15),91% (10/11),4/9,80% (12/15),17% (2/12),1/8,0/0,0/1,0/0,0/0
2015 Saint Petersburg $25K R32,L vs Ozgen,70% (7/10),57% (4/7),1/6,90% (9/10),33% (3/9),1/4,0/0,0/0,0/0,0/0
2015 Bursa $10K R16,W vs Peckl,88% (7/8),86% (6/7),0/1,14% (1/7),0% (0/1),4/5,1/2,0/0,0/0,0/0
2014 Minsk 10K R32,L vs Sliusar,56% (5/9),60% (3/5),1/4,67% (6/9),0% (0/6),2/3,0/0,0/2,0/0,0/1
2014 Hilton Head Island SC 10K R32,L vs Fleming,33% (3/9),33% (1/3),0/4,63% (5/8),20% (1/5),0/1,0/0,1/1,0/0,1/1
2014 Sumter SC 10K R32,W vs Nefedova,50% (7/14),86% (6/7),1/4,31% (4/13),0% (0/4),4/5,1/1,1/1,0/0,0/0
2014 Raleigh NC 25K R32,L vs Sanchez,56% (5/9),80% (4/5),3/6,89% (8/9),13% (1/8),1/4,0/0,0/1,0/0,0/0
2014 Antalya 10K R16,L vs Sezer,50% (8/16),100% (8/8),4/7,64% (9/14),22% (2/9),4/7,0/2,1/1,0/0,1/1
2014 Antalya 10K R32,L vs Katsitadze,45% (5/11),80% (4/5),2/5,70% (7/10),14% (1/7),2/4,0/1,1/2,0/0,1/1
2013 Dubai 75K R32,L vs Mayr Achleitner,0% (0/8),- (0/0),0/3,71% (5/7),20% (1/5),0/0,0/0,1/2,0/0,1/1
2013 Redding CA 25K R32,L vs Harrison,22% (2/9),100% (2/2),1/3,56% (5/9),0% (0/5),2/2,0/0,0/2,0/0,0/1
2013 Washington Q1,L vs Pegula,44% (4/9),75% (3/4),1/4,67% (6/9),0% (0/6),1/3,0/0,1/3,0/0,0/1
2013 Antalya 10K SF,L vs Zlochova,50% (6/12),67% (4/6),0/7,82% (9/11),11% (1/9),2/4,1/1,0/1,0/0,0/0
2019 (4 matches),,50.0%,63.2%,23.5%,60.0%,4.8%,50.0%,50.0%,0.0%,0.0%,0.0%
2017 (3 matches),,53.3%,75.0%,45.5%,48.3%,0.0%,70.0%,-,50.0%,-,0.0%
2016 (1 matches),,73.3%,90.9%,44.4%,80.0%,16.7%,12.5%,-,0.0%,-,-
2015 (2 matches),,77.8%,71.4%,14.3%,58.8%,30.0%,55.6%,50.0%,-,-,-
2014 (6 matches),,48.5%,78.8%,36.7%,61.9%,12.8%,54.2%,25.0%,50.0%,-,75.0%
Career (30 matches),,51.2%,76.5%,30.5%,59.9%,17.1%,55.9%,57.1%,42.1%,66.7%,55.6%
