Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Viacheslav Bielinskyi [UKR],2,2,50.0%,1,1,0,100.0%,2022,2026,2,1.15,7.4%,2.3%,70.3%,73.2%,40.4%,63.4%,42.0%,73.7%,32.0%
4,Jay Clarke [GBR],1,3,25.0%,0,0,0,-,2024,2025,2,0.87,7.4%,0.7%,57.0%,68.8%,36.2%,54.8%,39.5%,61.1%,66.7%
4,Mirza Basic [BIH],2,2,50.0%,3,2,1,66.7%,2022,2025,2,1.25,9.6%,0.7%,57.8%,78.2%,49.1%,65.9%,42.4%,70.0%,60.0%
3,Stefano Travaglia [ITA],1,2,33.3%,1,1,0,100.0%,2024,2026,3,0.89,4.1%,3.1%,53.8%,65.0%,41.5%,54.1%,40.8%,64.3%,40.0%
3,Nerman Fatic [BIH],1,2,33.3%,1,1,0,100.0%,2025,2025,3,0.90,3.0%,1.0%,60.2%,65.0%,44.5%,56.9%,38.7%,54.5%,64.7%
3,Duje Kekez [CRO],1,2,33.3%,0,0,0,-,2021,2023,0,,,,,,,,,,
2,Emanuel Ivanisevic [CRO],2,0,100.0%,0,0,0,-,2026,2026,2,1.51,12.6%,1.7%,70.6%,76.2%,54.3%,69.7%,45.8%,50.0%,57.1%
2,Tommaso Compagnucci [ITA],2,0,100.0%,1,0,1,0.0%,2024,2026,1,1.50,3.9%,0.0%,64.7%,72.7%,55.6%,66.7%,50.0%,50.0%,57.1%
2,Josip Simundza [CRO],2,0,100.0%,1,1,0,100.0%,2025,2026,2,1.24,5.6%,1.2%,64.2%,70.2%,58.6%,66.0%,42.3%,76.9%,47.1%
2,Lorenzo Rottoli [ITA],1,1,50.0%,1,1,0,100.0%,2024,2026,2,0.95,13.5%,2.0%,62.2%,70.7%,39.3%,58.8%,39.0%,41.7%,31.3%
2,Romain Faucon [BEL],1,1,50.0%,1,0,1,0.0%,2024,2026,1,0.99,12.7%,3.9%,52.9%,79.6%,33.3%,57.8%,41.7%,50.0%,45.5%
2,Nicholas David Ionel [ROU],1,1,50.0%,0,0,0,-,2022,2025,1,1.29,4.7%,2.4%,62.4%,69.8%,68.8%,69.4%,39.3%,50.0%,27.3%
2,Cezar Cretu [ROU],1,1,50.0%,0,0,0,-,2025,2025,2,0.90,2.6%,1.7%,51.3%,64.4%,42.9%,53.9%,41.4%,50.0%,62.5%
2,Tiago Pereira [POR],0,2,0.0%,1,0,1,0.0%,2025,2025,0,,,,,,,,,,
2,Hynek Barton [CZE],1,1,50.0%,3,1,2,33.3%,2024,2025,2,1.17,4.0%,3.4%,60.9%,74.5%,54.4%,66.7%,39.1%,75.0%,35.3%
