Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Caroline Garcia [FRA],4,5,44.4%,1,1,0,100.0%,2020,2025,9,0.97,2.7%,3.2%,64.6%,66.2%,51.8%,61.1%,37.6%,51.6%,39.3%
9,Anna Karolina Schmiedlova [SVK],6,3,66.7%,0,0,0,-,2018,2024,8,1.19,1.1%,2.4%,72.3%,62.7%,47.0%,58.3%,49.6%,54.2%,50.6%
8,Aryna Sabalenka [BLR],2,6,25.0%,2,1,1,50.0%,2017,2025,7,0.81,2.3%,2.7%,67.4%,57.5%,43.2%,52.8%,38.3%,48.3%,37.8%
8,Rebecca Sramkova [SVK],4,4,50.0%,0,0,0,-,2016,2025,3,1.34,1.6%,1.6%,69.9%,65.9%,44.8%,59.6%,54.3%,71.4%,48.5%
7,Jessica Pegula [USA],1,6,14.3%,1,0,1,0.0%,2016,2025,5,0.61,0.7%,4.3%,60.7%,52.4%,36.7%,46.2%,32.6%,42.6%,36.4%
7,Coco Gauff [USA],3,4,42.9%,1,1,0,100.0%,2021,2025,7,0.93,0.2%,1.9%,69.9%,55.4%,42.3%,51.4%,45.4%,50.0%,49.1%
7,Iga Swiatek [POL],1,6,14.3%,0,0,0,-,2018,2025,6,0.81,1.7%,3.4%,63.5%,55.8%,41.1%,50.4%,40.4%,40.4%,45.9%
7,Dayana Yastremska [UKR],6,1,85.7%,3,2,1,66.7%,2021,2023,7,1.09,1.1%,3.2%,66.5%,63.7%,44.4%,57.3%,46.5%,57.4%,47.3%
6,Katie Boulter [GBR],4,2,66.7%,1,1,0,100.0%,2014,2026,5,1.16,3.4%,4.4%,70.7%,62.9%,46.0%,57.9%,48.7%,50.0%,51.3%
6,Veronika Kudermetova [RUS],3,3,50.0%,2,1,1,50.0%,2017,2025,6,0.90,0.7%,3.2%,67.3%,62.5%,46.5%,57.3%,38.4%,54.7%,46.2%
6,Elena Rybakina [KAZ],3,3,50.0%,2,1,1,50.0%,2023,2025,6,0.94,1.1%,1.7%,66.1%,62.2%,48.7%,57.6%,40.0%,60.0%,34.0%
6,Ons Jabeur [TUN],3,3,50.0%,2,1,1,50.0%,2022,2025,6,0.87,0.8%,2.5%,65.9%,60.4%,44.4%,54.9%,39.3%,61.5%,54.2%
6,Elise Mertens [BEL],2,4,33.3%,0,0,0,-,2018,2024,6,0.90,0.6%,1.7%,69.7%,53.2%,43.4%,50.2%,44.7%,52.8%,42.6%
6,Daria Kasatkina [RUS],3,3,50.0%,1,1,0,100.0%,2014,2024,5,0.98,0.8%,2.2%,66.5%,53.1%,46.5%,50.9%,47.9%,66.7%,53.6%
6,Anna Blinkova [RUS],3,3,50.0%,1,1,0,100.0%,2017,2024,5,1.14,1.9%,1.6%,70.2%,58.5%,51.1%,56.3%,49.7%,48.6%,50.0%
