Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,13,10,3,76.9%,22-11,66.7%,175-143,55.0%,3-1,75.0%,7,63.2%,44.6%,0.9%,2.7%,69.9%,58.0%,47.2%,54.8%,48.9%,51.9%,1.08,W (Florence 125)
2022,9,7,2,77.8%,15-6,71.4%,102-74,58.0%,0-0,-,4,50.0%,44.7%,1.5%,5.0%,67.9%,54.5%,40.5%,50.0%,47.6%,48.7%,0.95,W (W100 Les Franqueses del Valles)
2021,10,9,1,90.0%,18-5,78.3%,128-76,62.7%,1-0,100.0%,10,75.5%,49.5%,0.9%,3.5%,69.0%,63.5%,54.7%,60.8%,50.0%,55.4%,1.27,W (Bol)
2020,1,0,1,0.0%,1-2,33.3%,14-18,43.8%,0-0,-,0,,,,,,,,,,,,R32 (W100+H Dubai)
2019,39,28,11,71.8%,56-35,61.5%,475-393,54.7%,5-7,41.7%,4,46.5%,52.3%,0.9%,3.4%,70.5%,51.1%,48.4%,50.3%,50.0%,50.2%,1.01,W (2x)
2018,32,15,17,46.9%,34-37,47.9%,332-333,49.9%,3-4,42.9%,2,33.3%,45.0%,0.7%,4.1%,58.5%,53.5%,32.8%,44.9%,47.8%,46.3%,0.87,F (Bagnatica $25K)
2017,31,18,13,58.1%,42-33,56.0%,350-327,51.7%,4-2,66.7%,1,44.4%,12.5%,0.0%,7.1%,67.9%,52.6%,38.9%,48.2%,36.4%,42.3%,0.70,W (2x)
2016,56,35,21,62.5%,70-54,56.5%,610-543,52.9%,4-3,57.1%,0,,,,,,,,,,,,W (2x)
2015,21,11,10,52.4%,27-25,51.9%,249-231,51.9%,1-3,25.0%,0,,,,,,,,,,,,SF (2x)
2014,36,22,14,61.1%,49-34,59.0%,380-338,52.9%,2-0,100.0%,0,,,,,,,,,,,,W (Viserba 10K)
2013,26,19,7,73.1%,40-20,66.7%,302-219,58.0%,2-2,50.0%,0,,,,,,,,,,,,W (Locri 10K)
2012,6,2,4,33.3%,5-8,38.5%,56-61,47.9%,1-1,50.0%,0,,,,,,,,,,,,R16 (2x)
2011,1,0,1,0.0%,0-2,0.0%,7-13,35.0%,0-1,0.0%,0,,,,,,,,,,,,R32 (Florence 10K)
Career,281,176,105,62.6%,379-272,58.2%,3180-2769,53.5%,26-24,52.0%,28,60.6%,46.5%,0.9%,3.6%,68.6%,57.9%,47.4%,54.6%,48.8%,51.7%,1.07,
