Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Indian Wells R16,L vs Gibson,75% (9/12),50% (3/6),1/1,0/0,62% (8/13),0/2,0/1,- (0/0),- (0/0)
2026 Australian Open R32,L vs Jovic,57% (4/7),67% (4/6),0/0,0/0,50% (6/12),0/2,0/1,20% (1/5),40% (2/5)
2025 Riyadh Finals RR,L vs Sabalenka,27% (3/11),25% (1/4),0/0,0/0,29% (2/7),1/3,0/1,- (0/0),- (0/0)
2025 Riyadh Finals RR,L vs Gauff,33% (4/12),20% (1/5),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2025 Riyadh Finals RR,L vs Pegula,42% (5/12),0% (0/1),0/0,0/0,56% (5/9),2/4,1/2,- (0/0),- (0/0)
2025 Ningbo SF,L vs Rybakina,36% (5/14),0% (0/7),0/0,0/0,70% (7/10),0/2,0/1,- (0/0),- (0/0)
2025 Ningbo QF,W vs Bencic,52% (11/21),50% (7/14),2/3,1/1,70% (14/20),1/2,0/0,- (0/0),- (0/0)
2025 Wuhan SF,L vs Gauff,40% (2/5),83% (5/6),0/0,0/0,22% (2/9),2/4,2/3,- (0/0),- (0/0)
2025 Wuhan QF,W vs Swiatek,75% (6/8),100% (6/6),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2025 Beijing QF,L vs Anisimova,42% (10/24),21% (3/14),1/2,0/0,55% (6/11),0/2,0/1,60% (3/5),67% (4/6)
2025 Beijing R32,W vs Kenin,70% (7/10),63% (5/8),2/2,1/1,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2025 BJK Cup Finals RR,W vs Pegula,41% (7/17),83% (5/6),2/5,1/4,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2025 US Open R64,W vs Jovic,47% (7/15),50% (5/10),2/6,1/5,82% (9/11),0/0,0/0,- (0/0),- (0/0)
2025 Cincinnati F,L vs Swiatek,56% (5/9),40% (4/10),0/0,0/0,0% (0/6),1/3,0/1,- (0/0),- (0/0)
2025 Cincinnati QF,W vs Gauff,58% (7/12),47% (7/15),2/4,1/3,30% (3/10),0/1,0/0,- (0/0),- (0/0)
2025 Montreal R64,L vs Ito,60% (9/15),42% (8/19),1/3,0/1,30% (3/10),1/3,0/1,50% (3/6),33% (2/6)
2025 Wimbledon R64,L vs Rakhimova,71% (12/17),29% (2/7),1/1,0/0,50% (3/6),3/5,3/4,- (0/0),- (0/0)
2025 Wimbledon R128,W vs Sevastova,67% (8/12),40% (6/15),2/5,1/3,29% (2/7),0/1,0/0,- (0/0),- (0/0)
2025 Bad Homburg SF,L vs Swiatek,43% (3/7),100% (1/1),0/0,0/0,50% (5/10),2/4,2/3,- (0/0),- (0/0)
2025 Roland Garros R16,L vs Svitolina,64% (7/11),43% (6/14),1/6,0/3,46% (6/13),0/2,0/1,14% (1/7),71% (5/7)
2026 (2 matches),,68.4%,58.3%,100.0%,-,56.0%,0.0%,0.0%,20.0%,40.0%
2025 (34 matches),,51.7%,46.9%,56.2%,45.0%,50.0%,35.1%,36.0%,44.4%,50.0%
2024 (37 matches),,61.3%,46.6%,62.2%,71.0%,52.8%,46.4%,44.4%,59.6%,50.9%
2023 (8 matches),,58.0%,30.3%,55.6%,100.0%,48.7%,46.4%,50.0%,66.7%,27.3%
2022 (6 matches),,70.6%,43.5%,50.0%,66.7%,46.9%,30.8%,42.9%,53.8%,41.7%
Career (230 matches),,56.9%,48.1%,57.6%,65.4%,51.6%,43.2%,43.4%,53.3%,44.4%
