Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Indian Wells R16,L vs Gibson,26,20,1.3,15.1%,11.6%,22,19,1.2,13.9%,12.0%,8.2%,5.7%,1.3,27.3%,21.5%
2026 Australian Open R32,L vs Jovic,11,27,0.4,8.5%,20.8%,11,27,0.4,8.8%,21.6%,8.0%,0.8%,1.4,14.6%,10.8%
2025 Riyadh Finals RR,L vs Sabalenka,13,21,0.6,11.6%,18.8%,11,21,0.5,11.1%,21.2%,7.1%,4.0%,1.2,21.4%,17.9%
2025 Riyadh Finals RR,L vs Pegula,11,24,0.5,10.4%,22.6%,11,20,0.6,11.1%,20.2%,9.1%,2.0%,1.2,15.1%,12.3%
2025 Riyadh Finals RR,L vs Gauff,7,27,0.3,6.5%,25.2%,7,27,0.3,6.7%,26.0%,3.8%,2.9%,0.8,13.1%,16.8%
2025 Ningbo SF,L vs Rybakina,17,26,0.7,13.1%,20.0%,17,24,0.7,15.0%,21.2%,9.7%,3.5%,1.2,23.8%,20.0%
2025 Ningbo QF,W vs Bencic,27,44,0.6,11.5%,18.8%,22,42,0.5,10.1%,19.3%,7.8%,1.8%,0.6,15.4%,24.4%
2025 Wuhan SF,L vs Gauff,5,24,0.2,4.5%,21.6%,5,24,0.2,4.9%,23.3%,2.9%,1.9%,0.5,15.3%,27.9%
2025 Wuhan QF,W vs Swiatek,15,8,1.9,19.5%,10.4%,15,7,2.1,20.8%,9.7%,15.3%,5.6%,0.5,13.0%,28.6%
2025 Wuhan R16,W vs Tauson,14,14,1.0,11.9%,11.9%,14,14,1.0,12.6%,12.6%,9.9%,2.7%,0.8,15.3%,18.6%
2025 Beijing QF,L vs Anisimova,20,28,0.7,8.6%,12.1%,19,27,0.7,8.6%,12.2%,5.4%,3.2%,0.9,24.1%,27.6%
2025 Beijing R32,W vs Kenin,25,19,1.3,24.8%,18.8%,23,16,1.4,25.0%,17.4%,20.7%,4.3%,0.4,8.9%,24.8%
2025 BJK Cup Finals RR,W vs Pegula,20,28,0.7,16.4%,23.0%,18,26,0.7,15.5%,22.4%,12.9%,2.6%,0.5,9.8%,20.5%
2025 US Open R64,W vs Jovic,18,31,0.6,14.1%,24.2%,17,27,0.6,14.5%,23.1%,12.8%,1.7%,0.4,11.7%,28.1%
2025 Cincinnati F,L vs Swiatek,18,20,0.9,12.7%,14.1%,18,18,1.0,14.5%,14.5%,7.3%,6.5%,1.0,24.6%,23.9%
2025 Cincinnati SF,W vs Kudermetova,16,18,0.9,8.7%,9.8%,13,16,0.8,7.9%,9.8%,5.5%,2.4%,0.7,18.0%,26.2%
2025 Cincinnati QF,W vs Gauff,8,33,0.2,4.7%,19.3%,8,31,0.3,5.3%,20.5%,3.3%,2.0%,0.5,13.5%,28.1%
2025 Montreal R64,L vs Ito,33,57,0.6,15.1%,26.1%,31,50,0.6,15.7%,25.4%,9.6%,6.1%,0.5,9.6%,18.3%
2025 Wimbledon R64,L vs Rakhimova,21,41,0.5,10.7%,20.9%,19,40,0.5,10.3%,21.7%,9.8%,0.5%,0.5,11.7%,24.0%
2025 Wimbledon R128,W vs Sevastova,29,48,0.6,16.9%,27.9%,27,46,0.6,16.5%,28.0%,11.6%,4.9%,0.3,4.1%,15.1%
Career (117 matches),,2155,2868,0.8,13.1%,17.4%,2025,2669,0.8,13.2%,17.4%,8.3%,3.9%,0.8,16.1%,20.1%
