Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R16,L vs Muchova,88.4,93.2,6.5,98.2,86.7,105,81,77.4,6.0,78.7,,88,70
2024 US Open R32,W vs Putintseva,87.9,94.8,6.6,99.4,91.5,107,79,76.8,4.8,78.7,74.0,87,65
2024 US Open R64,W vs Pliskova,90.3,97.0,2.0,,,99,95,77.0,0.0,77.0,,77,77
2024 US Open R128,W vs Andreescu,90.3,95.8,5.7,97.3,92.6,108,79,79.8,5.7,80.6,80.0,93,64
2024 Wimbledon F,L vs Krejcikova,94.3,99.9,5.2,103.6,95.1,107,86,78.8,4.6,88.0,84.0,88,68
2024 Wimbledon SF,W vs Vekic,91.4,97.3,6.4,101.0,93.6,108,79,80.9,7.1,85.3,77.5,96,66
2024 Wimbledon QF,W vs Navarro,98.3,105.0,4.0,106.7,101.8,113,92,84.1,3.9,,82.3,91,75
2024 Wimbledon R16,W vs Keys,93.4,96.7,5.9,101.5,92.2,109,82,84.5,5.4,89.0,87.5,98,72
2024 Wimbledon R32,W vs Andreescu,94.9,100.5,3.3,102.7,100.6,106,95,83.2,3.6,,84.0,90,77
2024 Wimbledon R64,W vs Minnen,90.3,94.5,7.1,99.4,93.9,106,84,82.2,3.6,80.7,81.0,91,75
2024 Wimbledon R128,W vs Sorribes Tormo,89.4,95.4,6.9,100.2,93.1,110,80,75.5,5.4,80.7,85.0,90,68
2023 US Open R128,L vs Ostapenko,83.1,89.3,7.9,91.1,85.2,103,73,74.1,5.5,77.0,,84,63
2023 Wimbledon R128,L vs Kvitova,93.3,99.0,3.4,100.5,97.8,106,90,82.1,3.2,83.0,79.7,87,74
2022 US Open R128,L vs Swiatek,88.6,93.6,6.9,92.7,93.2,104,70,80.3,4.0,84.0,79.0,89,70
2022 Wimbledon R128,L vs Kvitova,89.6,95.1,5.8,98.5,93.6,105,80,78.3,5.5,69.5,70.0,86,67
2021 US Open R64,L vs Azarenka,91.9,97.0,5.7,100.8,95.0,111,85,80.4,5.0,85.5,85.3,91,72
2021 US Open R128,W vs Shvedova,95.7,98.9,4.1,100.8,96.5,105,88,86.7,4.1,88.3,83.0,94,80
2019 Roland Garros R128,L vs Kasatkina,84.7,91.3,8.5,,,105,71,71.5,3.0,,,76,65
Career (18 matches),,90.9,96.4,5.8,100.1,93.5,113,70,79.6,4.9,81.6,81.8,98,63
