Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2010 Australian Open R128,L vs Federer,4.4,5.0,3.7,40.0%,53.6%,40.0%,38.7%,68.1%,21.0%,-0.5,-0.2,-1.0,-1.0
2008 US Open R16,L vs Federer,3.5,3.7,3.3,49.8%,41.9%,54.8%,53.3%,60.6%,44.9%,33.5,14.4,-1.5,-1.5
2008 Dubai QF,L vs Djokovic,4.0,4.5,3.4,37.0%,41.7%,0.0%,16.7%,58.3%,41.8%,-6.0,-8.1,-5.5,-17.2
2005 Moscow F,W vs Kiefer,4.5,5.3,3.4,52.3%,57.7%,37.5%,44.4%,61.2%,15.3%,11.5,5.2,4.5,3.8
2005 Palermo F,W vs Volandri,4.5,4.0,4.9,55.6%,44.8%,42.9%,47.1%,54.3%,13.9%,-0.5,-0.3,-7.5,-7.2
2004 Gstaad F,L vs Federer,3.4,3.3,3.5,43.6%,45.9%,43.8%,27.3%,53.9%,17.7%,2.0,1.5,-3.0,-3.0
Career (6 matches),,4.0,4.3,3.6,46.8%,47.9%,42.9%,41.1%,60.4%,25.3%,6.7,3.6,-2.3,-2.5
