Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2013 Wimbledon R128,L vs Kubot,21% (3/14),67% (2/3),1/7,62% (8/13),13% (1/8),2/2,0/0,1/1,0/0,0/0
2012 US Open R128,L vs Mathieu,32% (8/25),75% (6/8),2/5,29% (7/24),29% (2/7),5/6,2/2,2/2,0/0,0/0
2012 Los Angeles R16,L vs Berankis,27% (3/11),33% (1/3),1/1,27% (3/11),0% (0/3),1/1,0/0,1/3,0/0,1/2
2012 Los Angeles R32,W vs Sela,36% (4/11),50% (2/4),0/1,9% (1/11),0% (0/1),1/1,0/0,2/2,0/0,0/0
2012 Gstaad R32,L vs Mathieu,36% (4/11),0% (0/4),0/1,20% (2/10),50% (1/2),0/0,0/0,1/1,0/0,0/0
2012 Stuttgart R32,L vs Haas,8% (1/13),100% (1/1),0/2,38% (5/13),20% (1/5),1/1,1/1,0/2,0/0,0/1
2012 Wimbledon R64,L vs Istomin,10% (2/20),100% (2/2),0/3,37% (7/19),43% (3/7),2/2,1/1,0/1,0/0,0/1
2012 Wimbledon R128,W vs Golding,18% (4/22),50% (2/4),0/3,14% (3/21),0% (0/3),0/1,0/0,2/2,0/0,0/0
2012 Wimbledon R128,W vs Golding,18% (4/22),50% (2/4),0/3,14% (3/21),0% (0/3),0/1,0/0,2/2,0/0,0/0
2012 Madrid R64,W vs Ferrero,18% (2/11),50% (1/2),0/0,27% (3/11),100% (3/3),1/1,1/1,2/2,0/0,0/0
2012 Barcelona R32,L vs Raonic,0% (0/9),- (0/0),0/2,38% (3/8),0% (0/3),0/0,0/0,1/2,0/0,1/1
2012 Casablanca SF,L vs Ramos,45% (5/11),20% (1/5),0/2,20% (2/10),0% (0/2),1/1,0/1,1/1,0/0,0/0
2012 Casablanca QF,W vs Garcia Lopez,78% (7/9),57% (4/7),1/1,11% (1/9),0% (0/1),4/4,2/2,0/0,1/1,0/0
2012 Casablanca R16,W vs Istomin,29% (4/14),100% (4/4),0/1,27% (4/15),75% (3/4),4/4,2/2,2/2,1/1,0/0
2012 Casablanca R32,W vs Montanes,44% (4/9),75% (3/4),0/0,22% (2/9),100% (2/2),2/2,1/1,0/0,1/1,0/0
2012 Dallas2 CH F,L vs Dancevic,55% (6/11),17% (1/6),0/2,50% (5/10),60% (3/5),1/1,0/0,1/1,0/0,1/1
2012 Dallas2 CH SF,W vs Phau,50% (6/12),33% (2/6),1/2,25% (3/12),33% (1/3),1/2,0/0,2/2,0/0,0/0
2012 Dallas2 CH QF,W vs Lacko,31% (4/13),100% (4/4),0/2,31% (4/13),50% (2/4),3/3,1/1,2/2,0/0,0/0
2012 Dallas2 CH R16,W vs Cipolla,71% (5/7),100% (5/5),0/0,0% (0/7),- (0/0),3/3,0/0,0/0,0/0,0/0
2012 Buenos Aires QF,L vs Almagro,18% (2/11),100% (2/2),0/4,50% (5/10),20% (1/5),1/2,0/0,1/1,0/0,0/0
2013 (1 matches),,21.4%,66.7%,14.3%,61.5%,12.5%,100.0%,-,100.0%,-,-
2012 (26 matches),,30.9%,56.9%,14.9%,26.0%,34.5%,82.0%,94.1%,78.4%,100.0%,55.6%
2011 (14 matches),,31.3%,60.0%,8.7%,34.5%,32.5%,78.9%,88.2%,73.9%,100.0%,77.8%
2008 (2 matches),,21.2%,28.6%,0.0%,30.3%,20.0%,100.0%,50.0%,75.0%,-,50.0%
2005 (1 matches),,31.3%,100.0%,33.3%,37.5%,33.3%,100.0%,0.0%,66.7%,-,100.0%
Career (45 matches),,29.9%,58.4%,11.4%,30.6%,31.3%,82.5%,86.5%,74.3%,100.0%,65.2%
