Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Fort Worth TX R32,W vs Paulus,1.04,2.59,37.8,2.4,-,87.5%,-,68.4%,56.0%,47.6%
2019 W25 Daegu R32,L vs Fukuda,0.95,0.75,48.2,4.3,-,35.0%,-,37.1%,52.3%,48.8%
2019 W25 Osaka R32,L vs Kim,0.86,0.77,56.4,2.1,0.0%,56.8%,0.0%,47.2%,48.6%,36.4%
2019 W25 Mildura R32,L vs Aiava,0.95,0.86,74.8,8.0,0.0%,60.4%,0.0%,44.4%,36.7%,50.0%
2018 Anning R32,L vs Yang,1.02,0.89,80.4,3.2,2.0%,48.0%,2.1%,46.8%,42.1%,50.0%
2017 Nanao $25K QF,L vs Bains,1.06,0.65,45.3,2.0,0.0%,31.0%,0.0%,55.6%,41.7%,26.3%
2017 Nanao $25K R32,W vs Gatto Monticone,1.05,1.15,47.5,2.1,0.0%,47.2%,0.0%,45.2%,65.9%,52.3%
2017 Nonthaburi $15K R32,L vs Kerimbayeva,0.87,0.58,40.4,2.5,0.0%,61.5%,0.0%,37.5%,28.6%,38.5%
2017 Hua Hin $25K R32,L vs Laskutova,0.98,0.90,88.6,2.5,0.0%,52.6%,0.0%,51.9%,39.3%,49.0%
2017 Karuizawa $25K R32,W vs Saigo,1.07,1.21,59.5,5.5,0.0%,55.8%,0.0%,56.3%,56.3%,42.2%
2017 Kurume $60K R16,L vs Shimizu,0.84,0.51,35.2,2.1,0.0%,36.4%,0.0%,31.6%,54.2%,23.8%
2017 Fukuoka $60K R32,L vs Lykina,0.95,0.38,36.3,2.1,0.0%,45.8%,0.0%,57.1%,9.1%,31.6%
2017 Anning $100K R32,L vs Zheng,1.07,0.80,65.5,2.7,0.0%,45.2%,0.0%,51.3%,51.3%,25.0%
2017 Mornington $25K R32,W vs Cveticanin,1.10,1.42,46.5,2.2,0.0%,55.9%,0.0%,66.7%,38.2%,61.8%
2017 Mornington $25K R32,L vs Rodionova,0.86,0.67,48.4,2.0,0.0%,48.1%,0.0%,48.0%,36.7%,44.4%
2017 Antalya $15K R16,L vs Ene,0.97,0.58,47.5,3.4,0.0%,50.0%,0.0%,47.6%,20.8%,40.9%
2017 Antalya $15K R32,W vs Kurginyan,1.04,1.33,59.0,2.2,0.0%,65.7%,0.0%,60.0%,51.4%,42.4%
2017 Antalya $15K R32,L vs Ene,0.99,0.80,55.4,4.0,2.5%,47.5%,0.0%,41.0%,37.8%,52.8%
2017 Antalya $15K R16,L vs Serban,0.96,0.75,60.1,2.3,0.0%,48.5%,0.0%,46.9%,47.1%,34.4%
2017 Antalya $15K R32,W vs Yoruk,0.97,1.82,38.8,2.0,-,57.1%,-,75.0%,62.5%,65.2%
2019 (4 matches),,0.94,0.92,57.2,3.2,0.0%,57.0%,0.0%,46.7%,47.1%,46.1%
2018 (1 matches),,1.02,0.89,80.4,3.2,2.0%,48.0%,2.1%,46.8%,42.1%,50.0%
2017 (15 matches),,1.00,0.89,55.1,2.4,0.2%,50.4%,0.0%,51.6%,44.4%,43.4%
2016 (4 matches),,0.96,0.84,57.5,2.6,0.0%,52.6%,0.7%,48.6%,40.3%,46.2%
2015 (3 matches),,0.97,0.65,46.9,2.9,0.0%,50.0%,0.0%,42.5%,37.6%,34.1%
Career (33 matches),,0.98,0.88,54.6,2.5,0.5%,51.4%,0.3%,48.7%,44.5%,44.9%
