Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),775,44,,,,,,,,,1225,25,,
2025,803,41,,,,,,,,,894,51
2024,727,45,,,,,,,,,765,62
2023,664,58,402,1088,390,1050,383,1132,254,1188,,
2022,422,109,368,1112,362,1085,344,1148,,,,
2021,409,133,,,,,,,,,,
2020,363,133,,,,,,,,,602,83
2019,393,115,,,,,,,,,578,80
2018,410,77,,,,,,,,,380,142
2017,509,60,,,,,,,,,492,91
2016,897,13,,,,,,,,,768,33
2015,867,15,,,,,,,,,1099,12
2014,965,10,,,,,,,,,680,35
2013,,,,,,,,,,,1121,12
