Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Portoroz CH QF,W vs Safiullin,0.80,1.39,46.0,2.3,-,76.9%,-,57.1%,40.0%,70.0%
2019 Portoroz CH R32,W vs Gabashvili,1.13,1.47,51.8,2.2,-,72.2%,-,62.5%,44.8%,38.5%
2019 Segovia CH QF,L vs Grenier,0.95,0.90,84.6,7.7,-,57.1%,-,72.6%,34.3%,32.2%
2019 Segovia CH R16,W vs Crepatte,1.00,1.73,40.9,3.2,-,64.3%,-,80.8%,44.8%,51.7%
2019 Bratislava CH QF,W vs Safwat,1.44,1.45,54.2,3.3,3.9%,60.8%,4.1%,55.1%,41.2%,43.3%
2019 Bratislava CH R16,W vs Vatutin,1.11,1.31,49.1,5.0,-,63.8%,-,59.0%,39.6%,51.0%
2019 Bratislava CH R32,W vs Hassan,1.10,1.47,52.6,3.0,-,67.7%,-,71.4%,36.1%,45.7%
2019 Roland Garros R128,L vs Ymer,1.14,0.72,31.3,2.0,2.1%,41.7%,2.2%,50.0%,42.5%,25.0%
2019 Braga CH R32,W vs Bonzi,1.40,1.29,60.0,2.8,2.3%,58.1%,0.0%,65.0%,38.7%,32.0%
2019 Puerto Vallarta CH R16,W vs Polansky,0.84,1.17,73.6,3.2,7.4%,72.2%,8.0%,64.0%,44.1%,43.8%
2019 Puerto Vallarta CH R32,W vs Gomez Herrera,1.13,1.44,54.1,2.2,6.1%,60.6%,9.7%,74.2%,52.9%,29.0%
2019 Leon CH F,W vs Broady,1.04,1.29,66.5,2.2,8.7%,69.6%,11.9%,66.7%,33.3%,45.7%
2019 Leon CH SF,W vs Ward,1.09,1.18,86.4,36.8,1.8%,64.9%,15.1%,71.7%,36.8%,31.5%
2019 Leon CH QF,W vs Escobar,1.27,1.27,62.2,3.3,9.1%,59.1%,17.1%,63.4%,36.8%,41.2%
2019 Leon CH R16,W vs Guinard,1.34,2.59,29.0,2.0,12.0%,64.0%,4.8%,81.0%,57.6%,51.5%
2019 Leon CH R32,W vs Huesler,0.86,1.31,58.8,3.7,9.4%,65.6%,0.0%,72.4%,55.0%,39.5%
2019 San Luis Potosi CH R32,L vs Mena,0.76,0.49,32.8,2.1,3.2%,67.7%,0.0%,50.0%,21.4%,30.8%
2019 Zhangjiagang CH R16,L vs Polmans,0.78,0.72,52.8,2.2,3.1%,65.6%,9.7%,61.3%,36.1%,30.0%
2019 Zhangjiagang CH R32,W vs Zhang,1.05,1.66,49.0,2.0,3.8%,73.1%,26.1%,69.6%,46.4%,44.4%
2019 Shenzhen CH R16,L vs Lopez Perez,0.96,0.71,50.5,5.5,10.9%,69.6%,19.5%,53.7%,22.0%,35.1%
2019 (25 matches),,1.03,1.12,58.6,2.8,5.2%,64.0%,7.9%,63.4%,39.9%,39.7%
2018 (44 matches),,1.01,1.05,53.5,2.5,7.4%,65.0%,8.8%,63.8%,36.4%,36.9%
2017 (45 matches),,0.99,1.09,58.8,2.7,6.8%,63.3%,8.7%,64.9%,38.6%,40.5%
2016 (41 matches),,0.99,1.00,57.3,3.4,5.4%,61.4%,6.0%,61.1%,38.3%,40.3%
2015 (34 matches),,1.00,1.03,56.4,3.2,6.6%,60.7%,10.1%,67.1%,37.2%,37.2%
Career (271 matches),,1.01,1.08,56.0,2.8,5.9%,62.7%,7.4%,64.1%,38.5%,39.6%
