Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,7,Hard,12,5,7,41.7%,9,3,6,33.3%,2014,2022,R64,11,0.95,6.3%,3.9%,63.7%,72.9%,49.2%,64.3%,34.0%,72.0%,28.6%
Roland Garros,8,Clay,15,7,8,46.7%,7,4,3,57.1%,2014,2021,R128,12,1.00,4.4%,1.7%,60.2%,65.8%,51.5%,60.1%,40.0%,59.3%,42.0%
Wimbledon,5,Grass,8,3,5,37.5%,4,2,2,50.0%,2014,2021,R64,6,0.90,8.0%,3.2%,65.5%,69.4%,50.6%,62.9%,33.3%,55.8%,29.7%
US Open,7,Hard,10,3,7,30.0%,2,1,1,50.0%,2014,2021,R128,6,0.98,8.5%,4.0%,64.0%,70.9%,46.6%,62.1%,37.2%,64.2%,47.6%
Davis Cup,8,,11,6,5,54.5%,3,1,2,33.3%,2010,2023,,4,0.81,6.6%,0.7%,68.4%,63.6%,62.1%,63.1%,30.0%,50.0%,38.9%
Dubai,2,Hard,3,1,2,33.3%,3,2,1,66.7%,2020,2021,Q2,3,0.86,6.8%,1.9%,66.5%,72.9%,43.8%,63.2%,31.5%,50.0%,60.0%
Sao Paulo,2,Clay,5,3,2,60.0%,7,4,3,57.1%,2015,2016,R16,5,1.06,4.7%,4.0%,55.5%,71.1%,52.5%,62.8%,39.4%,54.1%,33.3%
Rio de Janeiro,2,Clay,3,1,2,33.3%,2,2,0,100.0%,2015,2016,R16,3,0.92,3.9%,6.8%,64.5%,69.4%,42.4%,59.9%,37.0%,66.7%,30.4%
Buenos Aires,2,Clay,5,3,2,60.0%,0,0,0,-,2015,2016,QF,5,1.12,5.5%,3.8%,66.3%,65.3%,46.9%,59.1%,45.6%,62.1%,39.0%
Cincinnati Masters,2,Hard,4,1,3,25.0%,5,3,2,60.0%,2014,2015,R64,3,0.93,6.5%,2.8%,59.1%,69.2%,54.5%,63.2%,34.1%,47.1%,26.7%
