Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Portoroz CH QF,W vs Safiullin,71% (5/7),100% (5/5),1/1,33% (3/9),33% (1/3),3/4,1/1,0/0,1/1,0/0
2019 Portoroz CH R32,W vs Gabashvili,31% (4/13),100% (4/4),1/1,33% (4/12),75% (3/4),1/1,0/0,0/0,0/0,0/0
2019 Segovia CH QF,L vs Grenier,29% (5/17),20% (1/5),0/2,24% (4/17),50% (2/4),0/1,0/0,2/2,0/0,0/0
2019 Segovia CH R16,W vs Crepatte,56% (5/9),80% (4/5),0/1,10% (1/10),0% (0/1),3/3,1/1,0/0,1/1,0/0
2019 Bratislava CH QF,W vs Safwat,36% (4/11),100% (4/4),1/3,45% (5/11),40% (2/5),2/4,1/1,0/0,1/1,0/0
2019 Bratislava CH R16,W vs Vatutin,57% (8/14),63% (5/8),3/4,31% (5/16),20% (1/5),2/4,1/2,1/1,1/1,0/0
2019 Bratislava CH R32,W vs Hassan,44% (4/9),75% (3/4),0/1,10% (1/10),0% (0/1),3/3,2/2,0/0,1/1,0/0
2019 Roland Garros R128,L vs Ymer,31% (4/13),75% (3/4),2/7,64% (9/14),11% (1/9),2/3,0/0,2/3,0/0,2/2
2019 Braga CH R32,W vs Bonzi,30% (3/10),100% (3/3),0/2,45% (5/11),60% (3/5),2/3,1/1,2/2,1/1,0/0
2019 Puerto Vallarta CH R16,W vs Polansky,53% (8/15),50% (4/8),0/2,19% (3/16),33% (1/3),3/4,1/1,2/2,1/1,0/0
2019 Puerto Vallarta CH R32,W vs Gomez Herrera,40% (4/10),75% (3/4),0/1,30% (3/10),67% (2/3),3/3,2/2,0/0,1/1,0/0
2019 Leon CH F,W vs Broady,50% (7/14),43% (3/7),0/2,20% (3/15),33% (1/3),2/2,1/1,0/0,1/1,0/0
2019 Leon CH SF,W vs Ward,25% (4/16),75% (3/4),0/2,18% (3/17),33% (1/3),2/3,1/1,5/5,0/0,2/2
2019 Leon CH QF,W vs Escobar,36% (4/11),75% (3/4),1/1,40% (4/10),75% (3/4),1/1,0/0,0/0,0/0,0/0
2019 Leon CH R16,W vs Guinard,71% (5/7),80% (4/5),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,1/1,0/0
2019 Leon CH R32,W vs Huesler,60% (6/10),67% (4/6),1/2,27% (3/11),33% (1/3),3/3,1/1,1/1,1/1,0/0
2019 San Luis Potosi CH R32,L vs Mena,11% (1/9),0% (0/1),0/3,33% (3/9),0% (0/3),0/0,0/0,2/2,0/0,1/1
2019 Zhangjiagang CH R16,L vs Polmans,18% (2/11),100% (2/2),2/3,30% (3/10),0% (0/3),1/2,0/0,1/1,0/0,0/0
2019 Zhangjiagang CH R32,W vs Zhang,44% (4/9),100% (4/4),1/1,11% (1/9),0% (0/1),2/2,0/0,0/0,0/0,0/0
2019 Shenzhen CH R16,L vs Lopez Perez,21% (3/14),67% (2/3),0/3,36% (5/14),40% (2/5),2/2,1/1,1/1,0/0,1/1
2019 (25 matches),,39.6%,67.3%,28.1%,29.8%,31.8%,75.4%,94.4%,92.3%,100.0%,100.0%
2018 (44 matches),,32.5%,58.7%,14.8%,29.9%,30.5%,85.2%,79.5%,71.4%,73.9%,58.8%
2017 (45 matches),,38.9%,65.2%,26.7%,31.7%,39.0%,80.0%,86.8%,77.8%,82.4%,68.2%
2016 (41 matches),,37.1%,68.7%,25.0%,36.3%,30.9%,76.6%,74.4%,64.3%,73.7%,62.5%
2015 (34 matches),,33.7%,65.7%,18.1%,30.8%,30.5%,79.5%,84.4%,83.9%,75.0%,81.3%
Career (271 matches),,37.5%,65.4%,22.3%,32.2%,34.1%,80.2%,83.2%,75.5%,81.0%,71.6%
