Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Anna Giulia Remondina [ITA],6,0,100.0%,0,0,0,-,2007,2013,0,,,,,,,,,,
5,Mariana Duque Marino [COL],1,4,20.0%,0,0,0,-,2011,2014,1,1.09,0.0%,0.0%,52.0%,61.5%,50.0%,56.0%,48.0%,33.3%,33.3%
5,Petra Martic [CRO],3,2,60.0%,0,0,0,-,2006,2013,1,1.20,3.3%,3.3%,70.5%,65.1%,50.0%,60.7%,47.4%,33.3%,40.0%
4,Mandy Minella [LUX],2,2,50.0%,1,0,1,0.0%,2009,2015,1,0.91,0.0%,4.8%,72.1%,57.3%,51.7%,55.8%,40.2%,66.7%,57.1%
4,Klara Koukalova [CZE],1,3,25.0%,1,1,0,100.0%,2010,2015,1,0.64,2.1%,6.4%,68.1%,50.0%,40.0%,46.8%,34.0%,54.5%,50.0%
4,Marina Shamayko [RUS],4,0,100.0%,1,1,0,100.0%,2007,2014,0,,,,,,,,,,
4,Yaroslava Shvedova [KAZ],1,3,25.0%,0,0,0,-,2009,2014,2,0.93,2.8%,3.5%,64.1%,59.3%,37.3%,51.4%,45.3%,55.0%,57.1%
4,Johanna Larsson [SWE],1,3,25.0%,0,0,0,-,2006,2012,0,,,,,,,,,,
4,Anastasia Yakimova [BLR],2,2,50.0%,2,0,2,0.0%,2008,2012,0,,,,,,,,,,
4,Anne Keothavong [GBR],2,2,50.0%,1,0,1,0.0%,2009,2012,0,,,,,,,,,,
4,Olga Savchuk [UKR],3,1,75.0%,2,1,1,50.0%,2009,2011,0,,,,,,,,,,
4,Mariya Koryttseva [UKR],3,1,75.0%,1,1,0,100.0%,2009,2011,0,,,,,,,,,,
4,Alexandra Panova [RUS],3,1,75.0%,0,0,0,-,2008,2010,0,,,,,,,,,,
3,Teliana Pereira [BRA],0,3,0.0%,2,0,2,0.0%,2014,2015,2,0.83,0.0%,2.1%,77.1%,55.6%,46.9%,53.6%,38.5%,43.8%,28.6%
3,Monica Puig [PUR],0,3,0.0%,2,1,1,50.0%,2011,2014,1,0.58,2.0%,10.0%,54.0%,40.7%,30.4%,36.0%,37.2%,45.5%,33.3%
