Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2015 Linz Q1,L vs Hesse,0.92,0.61,50.7,2.2,0.0%,50.0%,0.0%,56.7%,37.9%,23.1%
2015 US Open Q1,L vs Peterson,0.90,0.81,69.9,3.0,0.0%,50.0%,0.0%,45.7%,51.3%,42.1%
2015 Baku Q1,L vs Kalashnikova,0.89,0.81,57.3,5.2,0.0%,54.3%,0.0%,52.3%,41.9%,43.2%
2015 Bad Gastein R32,L vs Schmiedlova,0.96,0.74,48.1,5.0,0.0%,43.2%,0.0%,59.5%,37.2%,38.1%
2015 Torino $25K R32,L vs Pera,1.07,0.62,43.8,2.4,5.6%,47.2%,5.9%,38.2%,45.8%,19.0%
2015 Wimbledon Q1,L vs Duan,0.89,0.65,51.5,2.3,3.0%,57.6%,3.3%,56.7%,35.7%,26.1%
2015 Galati $25K QF,L vs Gjorcheska,0.90,0.73,54.3,2.1,0.0%,41.4%,3.4%,48.3%,52.9%,36.4%
2015 Galati $25K R16,W vs Dascalu,1.22,1.15,74.9,17.5,0.0%,54.4%,0.0%,50.0%,48.9%,40.5%
2015 Brescia $50K R32,L vs Gamiz,1.00,0.75,55.1,3.1,0.0%,41.7%,0.0%,51.5%,43.8%,36.7%
2014 Winnipeg 25K R16,W vs Alves,1.13,1.61,45.7,2.4,8.3%,62.5%,8.7%,69.6%,40.0%,57.1%
2014 Bogota 100K R16,W vs Shamayko,1.00,1.21,70.4,3.2,2.6%,61.5%,2.7%,54.1%,56.5%,45.7%
2014 Bogota 100K R32,W vs Lizarazo,1.20,1.23,74.8,4.3,0.0%,51.2%,0.0%,60.0%,50.0%,40.8%
2014 Baku R32,L vs Jovanovski,0.78,0.83,64.7,11.3,2.3%,61.4%,2.5%,42.5%,48.9%,53.5%
2014 Istanbul R32,L vs Mladenovic,0.86,0.61,38.1,2.3,0.0%,50.0%,0.0%,53.3%,31.3%,37.9%
2014 Bad Gastein R32,L vs Svitolina,0.96,0.65,51.5,2.2,0.0%,50.0%,0.0%,48.1%,27.6%,42.3%
2014 Contrexeville 100K R16,L vs Tatishvili,0.87,0.69,42.4,2.0,0.0%,50.0%,0.0%,42.4%,24.2%,62.5%
2014 Contrexeville 100K R32,W vs Amanmuradova,1.19,1.70,50.7,2.2,0.0%,70.4%,3.8%,69.2%,44.1%,41.9%
2014 Wimbledon R128,L vs Vesnina,1.04,0.55,37.1,2.1,-,44.4%,-,33.3%,30.0%,35.3%
2014 Roland Garros R128,L vs Pennetta,0.76,0.45,31.3,2.1,-,57.7%,-,38.1%,34.6%,25.0%
2014 Nuremberg R32,L vs Shvedova,0.98,0.70,44.8,3.1,0.0%,44.1%,10.0%,50.0%,27.6%,52.4%
2015 (9 matches),,0.98,0.79,57.5,3.1,0.8%,49.3%,1.2%,51.1%,44.2%,35.6%
2014 (27 matches),,0.99,0.93,61.6,2.9,1.7%,56.6%,1.6%,52.0%,42.9%,42.8%
2013 (40 matches),,1.02,1.12,54.1,2.7,2.6%,56.2%,1.2%,55.0%,47.4%,49.4%
2012 (17 matches),,0.96,0.87,52.2,2.4,0.0%,52.5%,0.8%,52.9%,43.9%,42.1%
2011 (4 matches),,0.99,0.84,48.7,2.7,-,51.7%,-,48.6%,49.2%,34.7%
Career (97 matches),,1.00,0.97,56.2,2.7,1.9%,54.8%,1.4%,53.1%,45.2%,44.3%
