Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Linz R16,L vs Muchova,7,7,1.0,6.5%,6.5%,7,5,1.4,7.0%,5.0%,4.0%,3.0%,1.5,33.6%,22.4%
2024 Merida QF,L vs Korneeva,7,7,1.0,5.9%,5.9%,7,7,1.0,6.1%,6.1%,4.3%,1.7%,1.1,32.8%,28.6%
2024 Merida R32,W vs Sanchez,12,12,1.0,14.6%,14.6%,12,10,1.2,15.6%,13.0%,11.7%,3.9%,0.3,8.5%,32.9%
2024 Beijing R128,W vs Gao,26,31,0.8,9.8%,11.7%,25,29,0.9,9.7%,11.2%,6.2%,3.5%,0.6,19.2%,31.3%
2024 US Open R64,L vs Haddad Maia,3,14,0.2,3.6%,16.9%,3,11,0.3,3.9%,14.3%,3.9%,0.0%,1.2,30.1%,25.3%
2024 US Open R128,W vs Noel,14,15,0.9,13.6%,14.6%,14,13,1.1,14.3%,13.3%,11.2%,3.1%,0.4,12.6%,32.0%
2024 Budapest R32,W vs Topalova,20,32,0.6,10.6%,17.0%,20,29,0.7,10.9%,15.8%,5.5%,5.5%,0.7,18.1%,27.7%
2024 Wimbledon R128,L vs Paolini,12,11,1.1,8.9%,8.1%,12,10,1.2,9.1%,7.6%,5.3%,3.0%,0.9,25.2%,26.7%
2024 Roland Garros R128,L vs Andreescu,8,8,1.0,6.8%,6.8%,8,6,1.3,6.9%,5.2%,4.3%,2.6%,1.7,36.4%,21.2%
2024 Madrid R16,L vs Swiatek,3,16,0.2,3.9%,21.1%,3,13,0.2,4.2%,18.1%,1.4%,2.8%,1.9,35.5%,18.4%
2024 Madrid R32,W vs Azarenka,25,12,2.1,14.6%,7.0%,25,12,2.1,14.9%,7.1%,8.3%,6.5%,0.8,25.7%,32.2%
2024 Miami R128,L vs Rus,10,20,0.5,9.6%,19.2%,9,17,0.5,9.3%,17.5%,6.2%,3.1%,1.4,25.0%,18.3%
2024 Australian Open R128,L vs Korneeva,14,14,1.0,8.6%,8.6%,13,12,1.1,8.6%,7.9%,3.9%,4.6%,1.1,31.5%,27.8%
2024 United Cup RR,L vs Swiatek,4,16,0.3,4.0%,16.0%,4,14,0.3,4.2%,14.6%,2.1%,2.1%,1.5,32.0%,21.0%
2023 Beijing R64,L vs Swiatek,6,18,0.3,5.4%,16.1%,5,11,0.5,4.9%,10.7%,2.9%,1.9%,1.0,24.1%,23.2%
2023 US Open R64,L vs Wang,14,34,0.4,7.1%,17.3%,14,25,0.6,7.9%,14.1%,4.5%,3.4%,0.9,25.0%,28.1%
2023 US Open R128,W vs Kalinina,14,14,1.0,10.4%,10.4%,13,9,1.4,10.7%,7.4%,6.6%,4.1%,0.7,22.4%,34.3%
2023 Cleveland F,W vs Alexandrova,6,21,0.3,3.1%,11.0%,6,17,0.4,3.6%,10.1%,2.4%,1.2%,0.7,25.1%,38.2%
2023 Wimbledon R64,L vs Swiatek,3,11,0.3,3.7%,13.6%,3,7,0.4,3.9%,9.2%,0.0%,3.9%,2.1,33.3%,16.0%
2023 Wimbledon R128,W vs Trevisan,13,13,1.0,11.0%,11.0%,13,10,1.3,11.7%,9.0%,7.2%,4.5%,0.6,17.8%,28.8%
Career (75 matches),,936,1515,0.6,8.9%,14.3%,907,1234,0.7,9.1%,12.4%,5.3%,3.0%,0.8,21.6%,27.0%
