Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),524,98,173,1600,171,1558,131,1595,,,122,674,,
2025,290,229,134,1657,119,1633,117,1615,,,100,816
2024,106,714,85,1718,90,1673,74,1675,102,1564,45,1935
2023,48,1126,49,1807,51,1755,40,1746,52,1646,,
2022,61,871,49,1808,55,1747,37,1759,56,1650,,
2021,36,1645,40,1849,39,1805,39,1751,44,1686,,
2020,66,1040,63,1757,77,1680,45,1716,,,52,1735
2019,84,739,94,1711,104,1650,81,1660,89,1595,45,1615
2018,86,700,105,1672,132,1592,93,1629,92,1574,85,1048
2017,104,629,118,1653,124,1603,96,1612,144,1440,151,481
2016,107,609,138,1611,150,1554,103,1599,156,1451,266,225
2015,181,285,154,1555,173,1458,142,1503,160,1426,1137,10
2014,250,183,,,,,,,,,358,129
2013,338,138,,,,,,,,,1016,15
2012,464,70,,,,,,,,,698,38
2011,1047,9,,,,,,,,,,
