Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,7,2,5,28.6%,7-9,43.8%,73-80,47.7%,1-1,50.0%,7,51.3%,44.2%,0.8%,4.4%,71.8%,53.4%,44.0%,50.8%,47.5%,49.2%,0.97,R16 (2x)
2025,7,3,4,42.9%,8-9,47.1%,81-83,49.4%,1-2,33.3%,7,62.5%,37.0%,0.2%,5.3%,72.5%,59.1%,40.0%,53.8%,44.6%,49.3%,0.97,R16 (3x)
2024,7,3,4,42.9%,7-8,46.7%,81-75,51.9%,1-4,20.0%,7,61.8%,44.0%,0.6%,5.3%,68.6%,57.7%,49.4%,55.1%,46.9%,50.7%,1.04,SF (Tampico 125)
2023,12,8,4,66.7%,18-9,66.7%,139-89,61.0%,0-2,0.0%,3,56.7%,50.0%,0.5%,5.6%,62.9%,61.3%,42.5%,54.3%,48.5%,51.4%,1.06,F (W100 Madrid)
2020,6,5,1,83.3%,11-2,84.6%,71-36,66.4%,1-0,100.0%,0,,,,,,,,,,,,W (W80 Cagnes-sur-Mer)
2019,27,21,6,77.8%,43-15,74.1%,312-206,60.2%,4-0,100.0%,10,60.0%,59.1%,0.0%,6.2%,66.2%,61.2%,39.3%,53.8%,53.5%,53.6%,1.16,W (W25 Bad Saulgau)
2018,28,20,8,71.4%,43-19,69.4%,327-250,56.7%,3-2,60.0%,6,47.6%,49.3%,0.5%,10.8%,67.2%,54.6%,39.2%,49.5%,51.2%,50.3%,1.01,W (Santa Margherita Di Pula $25K)
2017,6,3,3,50.0%,5-9,35.7%,63-73,46.3%,0-2,0.0%,0,,,,,,,,,,,,QF (Contrexeville $100K)
2016,35,22,13,62.9%,47-33,58.8%,398-346,53.5%,3-3,50.0%,5,53.7%,40.0%,1.7%,15.1%,58.5%,68.0%,28.8%,51.7%,46.6%,49.2%,0.97,W (2x)
2015,20,14,6,70.0%,31-15,67.4%,241-184,56.7%,1-2,33.3%,0,,,,,,,,,,,,F (Sunrise FL $25K)
2014,43,28,15,65.1%,61-40,60.4%,493-417,54.2%,3-1,75.0%,0,,,,,,,,,,,,W (Westende Middelkerke 25K)
2013,21,14,7,66.7%,31-16,66.0%,228-186,55.1%,2-0,100.0%,0,,,,,,,,,,,,F (Tunis 25K)
2012,30,25,5,83.3%,52-16,76.5%,379-248,60.4%,5-4,55.6%,0,,,,,,,,,,,,W (4x)
2011,12,6,6,50.0%,13-12,52.0%,110-112,49.5%,4-1,80.0%,0,,,,,,,,,,,,SF (Madrid 10K)
2010,1,0,1,0.0%,1-1,50.0%,9-10,47.4%,0-0,-,0,,,,,,,,,,,,R32 (Vallduxo 10K)
Career,262,174,88,66.4%,378-213,64.0%,3005-2395,55.6%,29-24,54.7%,45,56.7%,46.4%,0.5%,7.1%,67.8%,58.5%,40.4%,52.7%,48.5%,50.6%,1.03,
