Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,1,1,50.0%,3-2,60.0%,27-24,52.9%,0-1,0.0%,2,48.0%,60.0%,1.8%,2.4%,67.1%,52.7%,43.6%,49.7%,51.7%,50.7%,1.03,R16 (Cluj-Napoca)
2025,5,2,3,40.0%,4-6,40.0%,37-50,42.5%,0-0,-,4,50.0%,23.5%,1.0%,4.7%,74.9%,53.8%,41.7%,50.8%,40.8%,45.3%,0.83,R16 (Linz)
2024,40,17,23,42.5%,42-52,44.7%,396-455,46.5%,1-5,16.7%,39,50.7%,42.1%,0.6%,4.0%,73.2%,52.5%,42.8%,49.9%,46.7%,48.3%,0.93,QF (3x)
2023,30,20,10,66.7%,41-23,64.1%,340-257,57.0%,4-4,50.0%,29,60.0%,52.7%,1.2%,6.9%,68.7%,58.6%,40.8%,53.1%,51.7%,52.4%,1.10,W (Cleveland)
2022,42,24,18,57.1%,54-42,56.3%,470-408,53.5%,4-5,44.4%,42,60.0%,47.0%,0.7%,4.6%,71.3%,57.4%,46.4%,54.3%,48.2%,51.2%,1.05,SF (Palermo)
2021,51,31,20,60.8%,69-50,58.0%,591-530,52.7%,4-5,44.4%,45,58.8%,45.0%,0.9%,4.1%,68.3%,57.2%,44.3%,53.1%,48.1%,50.6%,1.03,W (Guadalajara)
2020,20,8,12,40.0%,20-25,44.4%,184-202,47.7%,1-0,100.0%,20,51.8%,44.0%,0.2%,5.1%,69.4%,55.7%,39.7%,50.8%,47.4%,49.1%,0.96,QF (2x)
2019,33,13,20,39.4%,30-44,40.5%,318-362,46.8%,3-4,42.9%,33,54.1%,39.5%,0.7%,7.2%,66.5%,56.8%,39.7%,51.1%,45.9%,48.5%,0.94,QF (3x)
2018,20,7,13,35.0%,15-27,35.7%,143-207,40.9%,3-0,100.0%,20,41.0%,39.4%,0.1%,12.6%,61.8%,53.2%,34.3%,46.0%,44.1%,45.1%,0.82,QF (Gstaad)
2017,35,15,20,42.9%,34-45,43.0%,324-390,45.4%,5-3,62.5%,35,48.8%,44.1%,0.2%,12.0%,63.1%,57.3%,34.6%,49.0%,46.2%,47.6%,0.90,SF (2x)
2016,15,6,9,40.0%,14-20,41.2%,133-160,45.4%,1-1,50.0%,15,45.5%,45.2%,1.2%,11.4%,59.2%,56.5%,37.4%,48.7%,46.6%,47.7%,0.91,QF (Seoul)
2015,6,3,3,50.0%,6-7,46.2%,58-64,47.5%,1-0,100.0%,5,55.3%,37.5%,1.1%,8.6%,64.7%,60.9%,45.3%,55.4%,42.5%,48.5%,0.95,R16 (Charleston)
Career,299,147,152,49.2%,332-343,49.2%,3021-3109,49.3%,27-28,49.1%,289,53.9%,44.3%,0.7%,6.7%,67.9%,56.3%,40.7%,51.3%,47.3%,49.3%,0.97,
