Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
12,Jelena Ostapenko [LAT],5,7,41.7%,5,2,3,40.0%,2015,2026,10,1.00,6.8%,5.4%,56.8%,65.2%,41.4%,54.9%,45.2%,56.2%,51.9%
10,Ons Jabeur [TUN],6,4,60.0%,3,1,2,33.3%,2016,2024,4,0.88,4.5%,7.7%,52.5%,72.4%,40.0%,57.0%,38.0%,55.6%,45.5%
9,Belinda Bencic [SUI],4,5,44.4%,4,1,3,25.0%,2019,2025,9,1.01,9.9%,6.7%,58.6%,69.5%,42.9%,58.5%,41.9%,52.5%,38.0%
8,Katerina Siniakova [CZE],5,3,62.5%,0,0,0,-,2017,2025,8,1.05,7.3%,5.3%,58.9%,66.2%,44.8%,57.4%,44.9%,60.9%,41.3%
8,Iga Swiatek [POL],2,6,25.0%,4,1,3,25.0%,2021,2025,8,0.99,6.8%,5.9%,57.8%,71.4%,49.2%,62.0%,37.6%,51.2%,39.6%
8,Maria Sakkari [GRE],2,6,25.0%,2,1,1,50.0%,2015,2025,6,0.76,6.4%,9.0%,57.8%,68.5%,45.9%,59.0%,31.1%,58.3%,50.0%
8,Veronika Kudermetova [RUS],5,3,62.5%,1,1,0,100.0%,2019,2025,8,1.04,6.9%,7.1%,61.2%,69.5%,42.1%,58.9%,42.6%,61.4%,58.2%
8,Aryna Sabalenka [BLR],4,4,50.0%,1,1,0,100.0%,2017,2025,7,0.95,5.8%,6.8%,61.0%,65.0%,42.6%,56.3%,41.7%,60.0%,42.6%
7,Magda Linette [POL],2,5,28.6%,5,2,3,40.0%,2019,2026,7,0.97,5.9%,8.1%,58.2%,68.9%,42.5%,57.9%,41.1%,50.9%,43.1%
7,Dayana Yastremska [UKR],4,3,57.1%,1,1,0,100.0%,2018,2026,5,1.04,5.7%,7.3%,59.6%,66.8%,42.6%,57.0%,44.6%,51.2%,55.3%
7,Anna Kalinskaya [RUS],6,1,85.7%,4,1,3,25.0%,2017,2025,6,1.29,12.2%,7.3%,59.8%,79.2%,42.0%,64.2%,46.2%,63.6%,45.9%
6,Karolina Muchova [CZE],4,2,66.7%,0,0,0,-,2015,2026,4,1.06,7.1%,6.1%,61.1%,69.0%,44.0%,59.3%,43.3%,59.3%,41.9%
6,Elena Rybakina [KAZ],3,3,50.0%,1,1,0,100.0%,2020,2025,6,0.96,7.7%,6.3%,64.0%,69.8%,41.2%,59.5%,38.9%,51.3%,39.0%
6,Jessica Pegula [USA],3,3,50.0%,0,0,0,-,2021,2025,6,1.04,4.9%,7.6%,60.3%,65.0%,44.1%,56.8%,44.8%,54.5%,38.4%
6,Barbora Krejcikova [CZE],3,3,50.0%,2,1,1,50.0%,2017,2025,6,1.05,5.7%,6.7%,56.5%,70.6%,46.4%,60.1%,41.9%,59.5%,40.5%
