Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Indian Wells R64,L vs Gibson,18,26,0.7,13.6%,19.7%,12,23,0.5,10.5%,20.2%,5.3%,5.3%,1.0,16.7%,16.7%
2026 Abu Dhabi F,L vs Bejlek,13,37,0.4,9.8%,28.0%,13,34,0.4,10.6%,27.6%,4.9%,4.9%,0.8,12.1%,15.2%
2026 Abu Dhabi QF,W vs Eala,34,20,1.7,25.6%,15.0%,30,17,1.8,24.0%,13.6%,17.6%,5.6%,0.7,11.3%,17.3%
2025 Riyadh Finals RR,L vs Rybakina,21,19,1.1,18.3%,16.5%,15,16,0.9,15.6%,16.7%,13.5%,2.1%,2.1,20.0%,9.6%
2025 Tokyo QF,L vs Kenin,43,27,1.6,22.3%,14.0%,30,24,1.3,17.9%,14.3%,10.7%,6.0%,1.2,22.3%,18.7%
2025 Ningbo F,L vs Rybakina,21,13,1.6,13.0%,8.1%,19,12,1.6,13.2%,8.3%,11.8%,1.4%,1.8,24.2%,13.7%
2025 Ningbo SF,W vs Shnaider,22,26,0.8,16.3%,19.3%,18,20,0.9,15.0%,16.7%,10.0%,3.3%,0.4,12.6%,29.6%
2025 Wuhan R16,L vs Pegula,22,52,0.4,12.0%,28.4%,18,43,0.4,10.8%,25.9%,7.8%,2.4%,0.5,9.3%,18.0%
2025 Wuhan R64,W vs Mboko,11,32,0.3,9.5%,27.6%,9,25,0.4,8.9%,24.8%,6.9%,1.0%,0.3,8.6%,31.0%
2025 Seoul F,L vs Swiatek,30,29,1.0,14.6%,14.1%,24,23,1.0,13.2%,12.6%,9.3%,3.8%,0.5,11.7%,23.4%
2025 Seoul SF,W vs Siniakova,21,39,0.5,14.3%,26.5%,20,36,0.6,14.3%,25.7%,9.3%,5.0%,0.3,6.1%,23.1%
2025 Seoul R16,W vs Boisson,27,46,0.6,16.6%,28.2%,21,32,0.7,15.4%,23.5%,11.8%,3.7%,0.3,6.7%,24.5%
2025 Monterrey F,L vs Shnaider,38,54,0.7,19.9%,28.3%,30,45,0.7,18.3%,27.4%,9.1%,3.7%,0.9,12.6%,14.1%
2025 Hamburg R32,W vs Vedder,22,14,1.6,25.0%,15.9%,17,13,1.3,21.5%,16.5%,17.7%,3.8%,0.3,4.5%,14.8%
2025 Bad Homburg QF,L vs Swiatek,14,25,0.6,9.5%,16.9%,11,23,0.5,8.3%,17.3%,6.0%,2.3%,0.8,18.2%,23.0%
2025 s Hertogenbosch SF,L vs Mertens,45,46,1.0,20.2%,20.6%,40,40,1.0,20.5%,20.5%,13.3%,7.2%,0.8,10.3%,12.6%
2025 Roland Garros R16,L vs Gauff,14,33,0.4,11.5%,27.0%,14,33,0.4,12.2%,28.7%,8.7%,3.5%,0.7,11.5%,17.2%
2025 Stuttgart R16,W vs Andreeva,19,20,1.0,19.0%,20.0%,11,18,0.6,13.1%,21.4%,4.8%,7.1%,0.5,11.0%,24.0%
2025 Stuttgart R32,W vs Samsonova,19,9,2.1,17.1%,8.1%,10,8,1.3,11.2%,9.0%,6.7%,4.5%,0.4,9.9%,23.4%
2025 Charleston SF,L vs Pegula,38,42,0.9,18.4%,20.4%,31,35,0.9,16.4%,18.5%,12.7%,3.7%,0.6,8.7%,14.6%
Career (131 matches),,3251,3945,0.8,17.0%,20.6%,2681,3327,0.8,15.8%,19.6%,8.6%,5.1%,0.7,10.8%,16.2%
