Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-0,-,1,54.5%,27.3%,7.0%,11.3%,42.3%,70.0%,39.0%,52.1%,40.3%,46.2%,0.84,R32 (Limoges 125)
2018,22,15,7,68.2%,34-18,65.4%,275-242,53.2%,6-2,75.0%,5,85.2%,42.3%,15.0%,5.6%,56.9%,75.6%,54.1%,66.4%,46.9%,56.4%,1.39,W (Limoges)
2017,25,20,5,80.0%,42-17,71.2%,309-242,56.1%,3-3,50.0%,3,72.4%,39.3%,13.1%,6.0%,60.1%,68.2%,43.8%,58.5%,44.7%,51.3%,1.08,W (2x)
2016,42,31,11,73.8%,68-28,70.8%,529-387,57.8%,11-6,64.7%,5,82.4%,43.4%,7.8%,8.4%,54.3%,78.3%,49.0%,64.9%,48.2%,56.0%,1.37,W (2x)
2015,43,24,19,55.8%,54-45,54.5%,481-451,51.6%,5-3,62.5%,0,,,,,,,,,,,,F (2x)
2014,42,27,15,64.3%,62-41,60.2%,533-450,54.2%,8-6,57.1%,0,,,,,,,,,,,,W (Wiesbaden 25K)
2013,41,30,11,73.2%,62-30,67.4%,482-393,55.1%,11-2,84.6%,0,,,,,,,,,,,,W (3x)
2012,15,7,8,46.7%,17-19,47.2%,163-166,49.5%,1-1,50.0%,0,,,,,,,,,,,,SF (Braunschweig 10K)
2011,4,1,3,25.0%,4-7,36.4%,54-63,46.2%,1-1,50.0%,0,,,,,,,,,,,,R16 (Equerdreville 10K)
Career,235,155,80,66.0%,343-207,62.4%,2835-2407,54.1%,46-24,65.7%,14,79.3%,41.0%,11.5%,7.1%,55.5%,74.6%,48.9%,63.2%,46.5%,54.5%,1.26,
