Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Indian Wells R64,L vs Gibson,0.88,0.75,54.2,2.3,16.7%,66.7%,3.6%,60.7%,35.1%,27.0%
2026 Abu Dhabi F,L vs Bejlek,1.03,0.73,65.3,2.8,0.0%,47.4%,0.0%,55.6%,35.5%,33.3%
2026 Abu Dhabi QF,W vs Eala,1.12,1.42,47.7,2.2,8.3%,55.6%,2.9%,61.8%,50.0%,54.8%
2025 Riyadh Finals RR,L vs Rybakina,0.89,0.70,50.4,2.5,10.7%,57.1%,12.5%,66.7%,33.3%,26.7%
2025 Tokyo QF,L vs Kenin,0.94,0.87,88.9,25.3,14.0%,52.0%,13.3%,55.6%,42.0%,43.8%
2025 Ningbo F,L vs Rybakina,1.05,0.69,51.9,4.1,4.1%,65.3%,0.0%,41.3%,27.8%,33.3%
2025 Ningbo SF,W vs Shnaider,1.15,1.39,49.8,2.2,4.8%,64.3%,5.0%,57.5%,46.4%,48.0%
2025 Wuhan R16,L vs Pegula,0.91,0.84,64.7,4.0,0.0%,60.9%,9.3%,58.1%,44.9%,28.9%
2025 Wuhan R64,W vs Mboko,1.32,1.75,35.2,2.0,3.2%,71.0%,3.4%,58.6%,48.3%,44.4%
2025 Seoul F,L vs Swiatek,0.78,0.93,86.7,9.3,3.9%,66.7%,8.7%,63.0%,39.3%,44.2%
2025 Seoul SF,W vs Siniakova,1.11,1.29,58.1,2.0,2.9%,61.8%,0.0%,51.5%,47.5%,52.5%
2025 Seoul R16,W vs Boisson,1.06,1.29,55.1,4.1,2.3%,61.4%,11.6%,65.1%,46.3%,42.9%
2025 Monterrey F,L vs Shnaider,1.03,0.85,68.7,2.1,14.3%,61.2%,2.2%,50.0%,38.0%,34.8%
2025 Hamburg R32,W vs Vedder,1.11,3.85,30.2,2.0,19.0%,90.5%,5.9%,76.5%,65.4%,44.0%
2025 Bad Homburg QF,L vs Swiatek,0.85,0.82,61.2,2.1,5.3%,71.1%,3.0%,57.6%,32.5%,35.1%
2025 s Hertogenbosch SF,L vs Mertens,0.87,0.91,85.5,20.6,5.6%,61.1%,4.1%,59.2%,44.3%,39.0%
2025 Roland Garros R16,L vs Gauff,0.95,0.66,44.6,2.0,0.0%,42.3%,0.0%,52.2%,43.2%,30.6%
2025 Stuttgart R16,W vs Andreeva,1.23,1.68,41.9,2.5,11.1%,59.3%,21.7%,65.2%,46.2%,58.3%
2025 Stuttgart R32,W vs Samsonova,1.02,1.73,47.2,2.7,14.8%,70.4%,21.7%,73.9%,41.9%,53.3%
2025 Charleston SF,L vs Pegula,0.96,0.91,83.8,5.7,5.5%,47.3%,7.7%,51.9%,52.0%,42.9%
2026 (3 matches),,1.02,0.93,55.7,2.4,7.7%,55.8%,2.0%,59.2%,40.0%,37.9%
2025 (25 matches),,1.01,1.05,63.5,3.0,6.6%,59.9%,5.8%,58.8%,43.5%,41.3%
2024 (14 matches),,1.05,1.02,65.9,2.8,7.5%,57.6%,7.9%,58.4%,40.3%,40.9%
2023 (12 matches),,1.02,1.01,65.3,3.1,4.0%,56.9%,4.1%,55.3%,44.6%,42.1%
2022 (7 matches),,0.99,1.02,71.6,3.0,4.4%,60.3%,5.5%,55.3%,42.3%,44.9%
Career (259 matches),,1.01,1.06,60.4,2.8,6.3%,57.5%,5.9%,57.5%,44.5%,44.6%
