Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 Rotterdam R16,W vs Bublik,45,31,1.5,37.8%,26.1%,33,26,1.3,35.1%,27.7%,19.1%,4.3%,1.8,16.8%,9.2%
2024 Rotterdam R32,W vs De Jong,33,26,1.3,22.8%,17.9%,13,19,0.7,12.1%,17.8%,7.5%,3.7%,0.9,11.0%,11.7%
2023 Davis Cup RR,W vs Kaukovalta,33,6,5.5,30.8%,5.6%,15,5,3.0,19.2%,6.4%,15.4%,1.3%,1.9,15.9%,8.4%
2023 US Open R128,L vs Tsitsipas,32,48,0.7,20.0%,30.0%,24,40,0.6,18.2%,30.3%,14.4%,2.3%,1.3,15.6%,12.5%
2023 Wimbledon R64,L vs Paul,49,30,1.6,18.4%,11.2%,28,22,1.3,12.7%,10.0%,5.4%,4.5%,2.6,21.3%,8.2%
2023 Wimbledon R128,W vs Novak,58,37,1.6,23.4%,14.9%,30,35,0.9,14.3%,16.7%,10.0%,1.4%,0.9,10.1%,11.7%
2023 s Hertogenbosch R32,W vs Kecmanovic,45,25,1.8,34.4%,19.1%,30,18,1.7,28.8%,17.3%,24.0%,4.8%,2.0,12.2%,6.1%
2021 Miami Masters R16,L vs Hurkacz,39,41,1.0,19.1%,20.1%,27,36,0.8,16.0%,21.3%,14.2%,1.8%,1.6,16.7%,10.3%
2021 Miami Masters R64,W vs Thompson,27,11,2.5,32.1%,13.1%,12,9,1.3,18.5%,13.8%,15.4%,3.1%,0.2,4.8%,21.4%
2021 Australian Open R16,L vs Djokovic,24,32,0.8,9.8%,13.1%,24,32,0.8,11.9%,15.8%,,,1.4,12.7%,9.0%
2021 Australian Open R32,W vs Fucsovics,34,44,0.8,13.3%,17.3%,34,44,0.8,14.9%,19.3%,,,0.9,11.0%,12.5%
2021 Australian Open R64,W vs Moutet,44,30,1.5,21.9%,14.9%,44,30,1.5,27.0%,18.4%,,,1.4,7.5%,5.5%
2021 Australian Open R128,W vs Coria,34,34,1.0,20.6%,20.6%,34,34,1.0,24.1%,24.1%,,,0.6,4.2%,7.3%
2020 Paris Masters SF,L vs Medvedev,29,26,1.1,21.0%,18.8%,17,25,0.7,14.8%,21.7%,11.3%,3.5%,2.3,21.7%,9.4%
2020 US Open R64,L vs Pospisil,55,35,1.6,20.8%,13.2%,26,24,1.1,13.0%,12.0%,6.5%,1.5%,1.8,18.5%,10.2%
2020 US Open R128,W vs Mayer,42,33,1.3,28.4%,22.3%,28,28,1.0,23.9%,23.9%,17.9%,3.4%,0.5,5.4%,11.5%
2020 Cincinnati Masters F,L vs Djokovic,27,29,0.9,18.4%,19.7%,17,26,0.7,13.4%,20.5%,10.2%,2.4%,0.7,8.8%,12.9%
2020 Cincinnati Masters SF,W vs Tsitsipas,28,18,1.6,22.6%,14.5%,17,13,1.3,16.5%,12.6%,11.7%,1.9%,1.3,12.1%,9.7%
2020 Australian Open QF,L vs Djokovic,30,42,0.7,13.1%,18.3%,30,42,0.7,15.0%,21.0%,,,1.9,10.9%,5.7%
2020 Australian Open R16,W vs Cilic,20,20,1.0,11.2%,11.2%,20,20,1.0,15.2%,15.2%,,,1.3,13.5%,10.7%
Career (194 matches),,8738,6078,1.4,23.5%,16.3%,5412,5358,1.0,17.5%,17.3%,9.2%,2.9%,1.4,13.8%,10.2%
