Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,12,Hard,49,37,12,75.5%,42,30,12,71.4%,2011,2024,SF,49,1.25,20.8%,3.8%,63.9%,80.7%,57.0%,72.2%,34.7%,69.1%,37.6%
Roland Garros,6,Clay,20,14,6,70.0%,12,9,3,75.0%,2011,2017,QF,20,1.19,15.0%,4.0%,61.9%,77.4%,52.0%,67.8%,38.4%,67.9%,40.2%
Wimbledon,10,Grass,38,28,10,73.7%,42,27,15,64.3%,2011,2023,F,38,1.32,22.1%,3.6%,67.6%,82.5%,59.0%,74.9%,33.0%,75.3%,34.2%
US Open,9,Hard,28,19,9,67.9%,26,19,7,73.1%,2010,2023,R16,28,1.14,18.8%,6.1%,58.8%,81.8%,51.8%,69.5%,34.7%,71.6%,36.1%
Olympics,2,,3,1,2,33.3%,3,1,2,33.3%,2012,2024,R32,3,1.03,17.6%,5.7%,66.3%,85.5%,52.1%,74.2%,26.7%,77.8%,27.3%
Davis Cup,8,,22,17,5,77.3%,7,5,2,71.4%,2010,2023,,3,1.70,28.6%,4.9%,59.4%,83.5%,62.6%,75.0%,42.4%,62.5%,46.2%
Canada Masters,11,Hard,28,17,11,60.7%,14,7,7,50.0%,2009,2023,F,25,1.08,18.1%,5.2%,61.7%,81.3%,53.6%,70.7%,31.7%,65.7%,32.2%
Miami Masters,10,Hard,27,17,10,63.0%,14,7,7,50.0%,2011,2021,QF,23,1.21,17.3%,4.6%,60.5%,80.4%,56.6%,71.0%,35.1%,77.6%,43.9%
Indian Wells Masters,9,Hard,35,26,9,74.3%,11,9,2,81.8%,2011,2024,F,32,1.16,17.5%,4.7%,59.9%,80.1%,55.0%,70.0%,34.9%,68.0%,39.8%
Paris Masters,8,Hard,23,15,8,65.2%,18,11,7,61.1%,2011,2020,F,21,1.24,23.8%,4.0%,63.4%,85.0%,56.4%,74.5%,31.5%,71.2%,30.3%
Madrid Masters,8,Clay,19,11,8,57.9%,8,2,6,25.0%,2011,2018,QF,19,1.19,16.6%,2.3%,63.4%,80.6%,56.7%,71.9%,33.4%,75.8%,32.3%
Tokyo,7,Hard,26,19,7,73.1%,17,10,7,58.8%,2010,2018,F,25,1.29,23.6%,3.6%,66.1%,84.2%,54.5%,74.1%,33.4%,69.6%,39.6%
