Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Rotterdam R16,W vs Bublik,83% (10/12),33% (2/6),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2024 Rotterdam R32,W vs De Jong,92% (11/12),13% (1/8),2/2,1/1,100% (1/1),0/0,0/0,83% (5/6),33% (2/6)
2023 Davis Cup RR,W vs Kaukovalta,100% (11/11),40% (2/5),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2023 US Open R128,L vs Tsitsipas,80% (8/10),33% (1/3),0/0,0/0,64% (9/14),0/3,0/1,- (0/0),- (0/0)
2023 Wimbledon R64,L vs Paul,78% (18/23),67% (2/3),1/1,0/0,71% (10/14),2/5,2/3,55% (6/11),45% (5/11)
2023 Wimbledon R128,W vs Novak,78% (21/27),38% (3/8),3/4,1/2,100% (2/2),0/1,0/0,67% (8/12),33% (4/12)
2023 s Hertogenbosch R32,W vs Kecmanovic,75% (9/12),30% (3/10),2/3,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2021 Miami R16,L vs Hurkacz,61% (14/23),50% (1/2),1/2,0/0,91% (10/11),6/8,3/4,60% (3/5),17% (1/6)
2021 Miami R64,W vs Thompson,89% (8/9),57% (4/7),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2021 Australian Open R16,L vs Djokovic,73% (16/22),33% (1/3),1/1,0/0,73% (8/11),1/4,0/1,60% (3/5),17% (1/6)
2021 Australian Open R32,W vs Fucsovics,75% (18/24),42% (5/12),3/4,1/1,33% (1/3),0/1,0/0,100% (5/5),50% (2/4)
2021 Australian Open R64,W vs Moutet,86% (18/21),38% (6/16),3/8,1/3,- (0/0),0/1,0/0,25% (1/4),0% (0/4)
2020 Paris SF,L vs Medvedev,64% (9/14),14% (1/7),0/0,0/0,33% (1/3),0/2,0/1,60% (3/5),17% (1/6)
2020 US Open R64,L vs Pospisil,67% (18/27),0% (0/5),1/1,0/0,80% (8/10),0/3,0/1,89% (8/9),30% (3/10)
2020 US Open R128,W vs Mayer,68% (13/19),56% (5/9),3/4,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2020 Cincinnati F,L vs Djokovic,77% (10/13),60% (3/5),1/1,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2020 Cincinnati SF,W vs Tsitsipas,65% (11/17),100% (1/1),2/2,1/1,100% (1/1),1/1,0/0,83% (5/6),33% (2/6)
2020 Australian Open QF,L vs Djokovic,59% (13/22),0% (0/2),0/0,0/0,88% (14/16),4/7,0/1,25% (1/4),0% (0/4)
2020 Australian Open R16,W vs Cilic,70% (16/23),38% (3/8),3/4,1/1,100% (4/4),2/2,0/0,- (0/0),- (0/0)
2020 Australian Open R32,W vs Tsitsipas,68% (17/25),33% (2/6),3/8,1/2,- (0/0),0/0,0/0,100% (4/4),60% (3/5)
2024 (2 matches),,87.5%,21.4%,100.0%,100.0%,100.0%,-,-,83.3%,33.3%
2023 (5 matches),,80.7%,37.9%,80.0%,75.0%,71.4%,22.2%,50.0%,60.9%,39.1%
2021 (5 matches),,74.7%,42.5%,58.8%,60.0%,76.0%,50.0%,60.0%,63.2%,20.0%
2020 (10 matches),,68.9%,41.0%,63.3%,60.0%,78.6%,41.2%,0.0%,75.0%,29.0%
2019 (25 matches),,75.4%,28.9%,63.0%,72.7%,71.4%,52.1%,57.1%,76.3%,37.9%
Career (435 matches),,72.0%,35.7%,58.7%,59.5%,70.1%,48.1%,46.5%,72.1%,35.1%
