Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Rotterdam R16,W vs Bublik,1.17,1.95,38.8,2.1,20.7%,82.8%,24.0%,72.0%,29.4%,45.2%
2024 Rotterdam R32,W vs De Jong,1.15,1.60,63.1,2.4,37.1%,80.0%,22.6%,74.2%,26.8%,36.8%
2023 Davis Cup RR,W vs Kaukovalta,1.17,6.41,45.3,2.0,36.0%,92.0%,40.9%,95.5%,25.8%,44.8%
2023 US Open R128,L vs Tsitsipas,0.91,0.57,32.0,2.3,7.0%,44.2%,12.2%,68.3%,30.0%,25.0%
2023 Wimbledon R64,L vs Paul,0.94,0.76,38.3,2.1,15.6%,70.1%,13.8%,60.0%,24.6%,31.7%
2023 Wimbledon R128,W vs Novak,0.94,1.37,43.7,3.2,25.8%,80.3%,18.6%,74.6%,24.6%,41.4%
2023 s Hertogenbosch R32,W vs Kecmanovic,1.01,1.61,47.7,2.2,30.0%,73.3%,22.2%,74.1%,39.5%,44.4%
2021 Miami R16,L vs Hurkacz,0.88,0.81,61.8,4.5,14.8%,66.7%,8.0%,70.0%,30.2%,27.7%
2021 Miami R64,W vs Thompson,1.10,4.49,30.5,2.0,40.0%,90.0%,41.2%,82.4%,66.7%,43.5%
2021 Australian Open R16,L vs Djokovic,0.91,0.73,43.0,2.3,16.9%,64.6%,25.9%,65.5%,25.8%,30.9%
2021 Australian Open R32,W vs Fucsovics,0.93,1.51,38.6,2.1,13.8%,77.6%,9.8%,70.6%,32.9%,51.4%
2021 Australian Open R64,W vs Moutet,0.91,2.23,31.8,3.3,32.6%,82.6%,26.2%,83.3%,44.8%,38.2%
2020 Paris SF,L vs Medvedev,0.96,0.74,54.8,2.2,13.9%,69.4%,21.9%,59.4%,24.3%,30.3%
2020 US Open R64,L vs Pospisil,0.93,0.80,47.5,3.4,21.1%,73.2%,22.6%,67.7%,28.6%,21.0%
2020 US Open R128,W vs Mayer,1.19,2.66,22.3,2.0,23.5%,76.5%,19.4%,83.9%,40.5%,48.8%
2020 Cincinnati F,L vs Djokovic,0.75,0.78,60.8,4.9,10.5%,60.5%,18.2%,66.7%,39.0%,37.1%
2020 Cincinnati SF,W vs Tsitsipas,1.37,1.65,47.3,2.7,17.6%,82.4%,16.1%,71.0%,12.1%,46.4%
2020 Australian Open QF,L vs Djokovic,0.92,0.61,38.2,2.2,18.2%,54.5%,9.7%,67.7%,23.1%,28.6%
2020 Australian Open R16,W vs Cilic,1.27,1.59,30.9,2.2,37.3%,72.5%,37.2%,74.4%,33.3%,33.3%
2020 Australian Open R32,W vs Tsitsipas,1.12,1.75,30.7,2.4,28.8%,76.9%,8.9%,80.0%,32.1%,36.0%
2024 (2 matches),,1.16,1.76,52.2,2.3,29.7%,81.3%,23.2%,73.2%,28.0%,40.6%
2023 (5 matches),,0.97,1.08,40.8,2.3,20.7%,71.0%,18.7%,71.0%,28.0%,37.0%
2021 (5 matches),,0.93,1.29,42.4,2.6,20.6%,73.7%,19.3%,72.5%,36.1%,38.8%
2020 (10 matches),,1.09,1.31,37.6,2.4,22.1%,72.1%,18.9%,71.5%,32.2%,36.0%
2019 (25 matches),,1.00,1.24,51.2,2.7,22.0%,72.7%,17.4%,74.4%,32.0%,33.9%
Career (435 matches),,1.05,1.26,48.4,2.5,16.0%,72.3%,13.0%,70.8%,33.9%,34.3%
