Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2024 Rotterdam R16,W vs Bublik,2.6,2.4,2.8,52.2%,72.2%,55.6%,-,60.0%,27.1%,11.0,16.9,-4.0,-11.4
2024 Rotterdam R32,W vs De Jong,2.7,2.1,3.2,56.4%,40.9%,40.0%,37.5%,49.3%,29.3%,9.0,12.5,-3.0,-5.7
2023 Davis Cup Finals QF,W vs Kaukovalta,2.1,1.7,2.5,58.6%,72.2%,50.0%,-,50.7%,17.1%,15.0,45.5,1.5,5.6
2023 US Open R128,L vs Tsitsipas,3.2,3.1,3.2,43.8%,50.0%,21.4%,20.0%,59.8%,16.2%,-6.5,-6.0,-2.5,-4.0
2023 Wimbledon R64,L vs Paul,2.5,2.2,2.7,50.7%,35.6%,50.0%,33.3%,40.6%,41.3%,-4.0,-5.7,-7.5,-12.5
2023 Wimbledon R128,W vs Novak,2.8,2.4,3.3,59.2%,52.3%,25.0%,25.0%,54.2%,41.2%,14.5,10.9,-4.5,-6.4
2023 s Hertogenbosch R32,W vs Kecmanovic,2.9,1.9,3.6,53.8%,58.6%,42.9%,100.0%,53.2%,38.4%,27.5,35.7,-2.5,-5.8
2021 Miami R16,L vs Hurkacz,2.7,2.9,2.4,47.1%,50.0%,75.0%,33.3%,61.8%,29.6%,-1.5,-1.3,-2.0,-4.0
2021 Miami R64,W vs Thompson,3.0,1.9,3.8,69.8%,66.7%,60.0%,75.0%,53.4%,27.1%,14.0,26.4,4.5,12.9
2021 Australian Open R16,L vs Djokovic,3.7,3.7,3.7,47.7%,53.8%,40.9%,26.3%,57.4%,20.1%,19.5,10.3,-11.5,-9.7
2020 Paris SF,L vs Medvedev,4.2,3.6,4.7,47.5%,45.5%,30.8%,50.0%,50.7%,63.3%,-11.0,-10.9,1.0,2.6
2020 Cincinnati F,L vs Djokovic,3.1,2.8,3.5,54.5%,50.0%,29.4%,33.3%,55.2%,24.7%,4.5,4.7,-1.0,-1.6
2020 Cincinnati SF,W vs Tsitsipas,2.8,2.3,3.4,54.7%,47.4%,57.1%,40.0%,56.3%,16.4%,7.5,10.9,0.5,1.1
2020 Australian Open QF,L vs Djokovic,3.5,3.2,3.9,49.7%,43.8%,26.7%,42.9%,59.2%,46.0%,-8.0,-4.5,-3.0,-4.5
2020 Australian Open R32,W vs Tsitsipas,2.9,2.7,3.2,53.2%,61.4%,53.8%,57.1%,58.6%,19.5%,21.5,17.5,-0.5,-0.7
2019 Paris R32,L vs Thiem,3.0,2.2,3.7,54.5%,34.2%,66.7%,44.4%,53.6%,29.9%,10.0,7.5,-5.5,-6.8
2019 Laver Cup RR,L vs Zverev,2.8,2.7,2.8,52.6%,17.6%,80.0%,40.0%,55.6%,41.7%,1.5,2.8,-1.5,-5.4
2019 Laver Cup RR,L vs Nadal,3.9,3.6,4.1,51.8%,40.5%,58.8%,10.0%,62.3%,24.7%,7.0,5.4,-5.5,-9.3
2019 Wimbledon R16,L vs Pella,3.7,2.4,4.8,56.7%,47.8%,26.7%,57.1%,50.1%,40.7%,8.5,4.3,-3.5,-2.9
2019 Wimbledon R32,W vs Opelka,2.5,2.1,2.9,61.7%,77.3%,42.9%,50.0%,50.7%,45.8%,19.0,27.5,-0.5,-1.3
Career (105 matches),,3.2,2.8,3.5,51.9%,48.8%,40.7%,47.8%,57.5%,32.1%,6.0,5.4,-2.9,-5.0
