Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2023 US Open R128,L vs Tsitsipas,114.3,122.8,7.7,123.6,121.3,139,113,105.8,10.1,102.5,102.7,119,83
2020 US Open R64,L vs Pospisil,123.7,127.4,7.0,131.5,123.3,139,112,112.6,7.4,122.0,105.2,123,92
2020 US Open R128,W vs Mayer,122.1,124.2,6.7,130.5,121.6,137,113,118.6,8.7,117.4,114.0,130,94
2019 Wimbledon R16,L vs Pella,120.4,123.7,7.7,129.3,120.0,141,108,113.5,9.6,121.1,109.0,136,94
2019 Wimbledon R32,W vs Opelka,121.7,125.5,7.3,130.3,122.3,138,110,108.4,9.4,122.0,105.3,128,91
2019 Wimbledon R64,W vs Haase,122.0,125.5,8.7,131.4,119.9,142,98,115.0,12.7,120.9,107.7,135,88
2019 Wimbledon R128,W vs Gunneswaran,119.6,124.9,7.3,131.1,122.5,139,110,107.0,9.6,107.0,105.1,130,89
2018 US Open R16,L vs Isner,116.2,122.8,6.9,126.2,119.5,137,109,100.4,6.7,108.0,97.0,114,87
2018 US Open R32,W vs Wawrinka,119.6,128.9,7.7,131.9,125.7,143,109,103.6,7.0,105.8,105.1,116,83
2018 US Open R64,W vs Simon,115.4,123.8,9.5,128.4,120.2,142,104,102.2,8.9,102.3,103.0,116,81
2018 US Open R128,W vs Berlocq,121.0,125.8,7.2,129.2,121.3,141,112,113.9,8.5,120.8,111.6,136,89
2018 Wimbledon QF,L vs Isner,120.2,125.9,7.1,130.5,121.0,138,104,104.4,7.3,107.8,103.7,119,87
2018 Wimbledon R16,W vs Mcdonald,124.6,130.1,9.2,133.9,124.2,143,93,111.8,12.3,111.6,112.6,141,86
2018 Wimbledon R32,W vs Novak,124.5,128.4,6.2,132.0,127.1,143,119,114.1,10.3,109.7,111.6,138,94
2018 Wimbledon R64,W vs Millman,123.7,128.3,8.1,132.4,124.3,147,110,111.2,10.5,124.7,111.2,136,94
2018 Wimbledon R128,W vs Broady,123.3,128.0,8.9,133.8,123.8,142,109,116.0,8.1,122.8,112.8,135,101
2017 Wimbledon QF,L vs Federer,120.0,126.9,8.0,130.7,121.6,140,113,101.2,5.0,105.5,101.7,111,90
2017 Wimbledon R16,W vs Zverev,118.0,123.7,7.3,128.6,120.4,139,110,102.5,8.0,106.9,97.7,118,87
2017 Wimbledon R32,W vs Ramos,119.9,122.9,7.6,124.6,119.5,138,110,112.3,9.3,122.0,105.7,138,102
2017 Wimbledon R64,W vs Youzhny,120.1,124.9,7.3,129.8,122.7,142,107,109.6,9.1,120.4,107.2,139,94
Career (102 matches),,118.5,124.7,9.3,129.0,120.3,147,62,106.5,9.5,113.8,107.2,146,72
