Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,4,Hard,5,1,4,20.0%,4,1,3,25.0%,2023,2026,R64,5,0.88,2.2%,6.0%,58.2%,55.8%,40.8%,49.5%,44.4%,54.2%,44.4%
Roland Garros,3,Clay,5,2,3,40.0%,0,0,0,-,2022,2025,R128,5,1.00,1.3%,7.0%,62.7%,55.3%,43.8%,51.0%,48.9%,52.3%,61.0%
Wimbledon,3,Grass,4,1,3,25.0%,1,0,1,0.0%,2022,2025,R64,4,0.84,2.5%,8.7%,54.1%,62.6%,41.4%,52.9%,39.4%,50.0%,40.0%
US Open,3,Hard,4,1,3,25.0%,0,0,0,-,2022,2025,R64,4,0.92,2.9%,9.1%,57.8%,62.3%,40.5%,53.1%,43.1%,52.6%,32.5%
Miami,2,Hard,2,0,2,0.0%,0,0,0,-,2025,2026,R128,2,0.89,1.2%,7.3%,65.2%,66.4%,40.4%,57.3%,37.9%,61.1%,27.3%
Indian Wells,2,Hard,3,1,2,33.3%,0,0,0,-,2025,2026,R64,3,0.85,4.0%,10.5%,58.5%,60.7%,39.8%,52.0%,40.8%,53.6%,50.0%
Hobart,2,Hard,3,1,2,33.3%,0,0,0,-,2025,2026,Q2,3,1.03,0.0%,6.3%,60.6%,62.3%,53.6%,58.9%,42.5%,52.4%,25.8%
Hong Kong,2,Hard,4,2,2,50.0%,1,1,0,100.0%,2024,2025,QF,4,0.97,3.2%,6.8%,61.8%,51.3%,44.1%,48.5%,50.2%,47.8%,57.1%
Osaka,2,Hard,9,8,1,88.9%,2,1,1,50.0%,2024,2025,W,9,1.31,5.9%,5.8%,63.3%,69.6%,51.0%,62.8%,48.6%,55.0%,58.3%
Wuhan,2,Hard,3,1,2,33.3%,1,0,1,0.0%,2024,2025,Q2,3,0.99,2.6%,3.1%,59.0%,64.9%,48.4%,58.1%,41.5%,66.7%,32.1%
