Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Australian Open R128,L vs Potapova,54% (7/13),60% (6/10),1/2,0/0,50% (7/14),2/4,2/3,- (0/0),- (0/0)
2026 United Cup RR,L vs Swiatek,80% (4/5),100% (1/1),0/0,0/0,43% (3/7),2/4,0/1,- (0/0),- (0/0)
2025 US Open R128,W vs Glozman,46% (6/13),50% (6/12),2/5,1/1,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2025 Wimbledon R128,W vs Jovic,64% (7/11),45% (5/11),2/3,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2025 Madrid R128,L vs Raducanu,44% (7/16),38% (3/8),0/0,0/0,43% (3/7),1/3,0/1,50% (3/6),20% (1/5)
2025 Rouen SF,L vs Danilovic,75% (6/8),40% (2/5),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2025 Rouen R32,W vs Andreescu,60% (12/20),36% (4/11),2/4,1/3,60% (3/5),1/2,0/0,80% (4/5),75% (3/4)
2025 BJK Cup Qualifiers RR,W vs Maria,63% (12/19),50% (4/8),2/3,1/2,57% (4/7),1/2,0/0,- (0/0),- (0/0)
2025 BJK Cup Qualifiers RR,W vs Boulter,78% (7/9),50% (5/10),2/3,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2025 Australian Open R128,W vs Erjavec,56% (9/16),44% (4/9),2/2,1/1,73% (8/11),0/0,0/0,80% (4/5),75% (3/4)
2024 BJK Cup Playoffs RR,W vs Erjavec,85% (11/13),40% (4/10),2/6,1/1,33% (1/3),1/2,0/0,- (0/0),- (0/0)
2024 Osaka F,W vs Birrell,75% (6/8),86% (6/7),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2024 Osaka SF,W vs Parry,62% (8/13),40% (4/10),2/3,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2024 Osaka QF,W vs Bogdan,63% (10/16),67% (6/9),2/2,1/1,56% (5/9),0/1,0/0,- (0/0),- (0/0)
2024 Osaka R16,W vs Bronzetti,62% (8/13),100% (4/4),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2024 Osaka R32,W vs Tomova,57% (8/14),57% (4/7),2/6,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2024 US Open Q1,L vs Hartono,100% (5/5),20% (1/5),0/0,0/0,20% (1/5),2/4,0/1,- (0/0),- (0/0)
2022 BJK Cup Playoffs: FRA vs NED RR,L vs Parry,55% (12/22),67% (2/3),1/3,0/1,64% (7/11),2/4,0/1,64% (7/11),27% (3/11)
2022 s Hertogenbosch R32,L vs Kalinskaya,64% (7/11),22% (2/9),0/0,0/0,50% (4/8),1/3,0/1,67% (4/6),17% (1/6)
2022 Bogota R16,L vs Bara,83% (5/6),71% (5/7),1/1,0/0,14% (1/7),3/5,0/1,- (0/0),- (0/0)
2026 (2 matches),,61.1%,63.6%,50.0%,-,47.6%,50.0%,50.0%,-,-
2025 (8 matches),,58.9%,44.6%,60.0%,66.7%,58.0%,33.3%,0.0%,68.8%,53.8%
2024 (7 matches),,68.3%,55.8%,57.1%,100.0%,46.2%,42.9%,0.0%,-,-
2022 (4 matches),,60.4%,43.8%,50.0%,33.3%,50.0%,46.2%,0.0%,64.7%,23.5%
2019 (9 matches),,76.7%,67.5%,72.7%,70.0%,50.0%,0.0%,0.0%,50.0%,44.4%
Career (60 matches),,58.5%,52.4%,58.8%,63.0%,52.7%,38.2%,23.5%,60.8%,38.0%
