Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),117,699,168,1608,168,1566,165,1537,137,1503,1048,34,,
2025,89,825,124,1673,121,1628,140,1579,122,1536,1077,33
2024,87,821,107,1692,78,1683,136,1565,163,1457,256,305
2023,211,358,199,1526,230,1423,187,1484,,,,
2022,200,326,260,1425,301,1323,199,1440,223,1332,,
2021,287,241,,,,,,,,,,
2020,482,88,,,,,,,,,305,258
2019,537,66,,,,,,,,,318,227
2018,,,,,,,,,,,753,19
2017,962,11,,,,,,,,,657,51
2016,997,9,,,,,,,,,678,45
