Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Australian Open R128,L vs Potapova,40% (6/15),100% (6/6),1/7,71% (10/14),30% (3/10),3/5,0/2,1/1,0/2,1/1
2026 United Cup RR,L vs Swiatek,11% (1/9),100% (1/1),1/4,50% (4/8),0% (0/4),1/1,0/0,1/1,0/0,1/1
2025 US Open R128,W vs Glozman,89% (8/9),75% (6/8),2/3,33% (3/9),0% (0/3),4/6,2/3,0/0,1/1,0/0
2025 Wimbledon R128,W vs Jovic,86% (6/7),83% (5/6),0/0,14% (1/7),100% (1/1),4/4,1/1,0/0,1/1,0/0
2025 Madrid R128,L vs Raducanu,36% (4/11),75% (3/4),1/4,55% (6/11),33% (2/6),0/3,0/0,2/2,0/0,0/0
2025 Rouen SF,L vs Danilovic,30% (3/10),67% (2/3),1/4,50% (5/10),20% (1/5),0/2,0/0,2/2,0/0,1/1
2025 Rouen R32,W vs Andreescu,53% (8/15),50% (4/8),0/2,29% (4/14),50% (2/4),3/3,0/0,0/0,0/0,0/0
2025 BJK Cup Qualifiers RR,W vs Maria,33% (5/15),80% (4/5),2/3,33% (5/15),40% (2/5),2/4,2/3,1/1,1/2,0/0
2025 BJK Cup Qualifiers RR,W vs Boulter,60% (6/10),83% (5/6),1/2,33% (3/9),33% (1/3),4/4,1/2,0/0,0/0,0/0
2025 Australian Open R128,W vs Erjavec,42% (5/12),80% (4/5),3/3,50% (6/12),50% (3/6),2/3,0/0,0/0,0/0,0/0
2024 BJK Cup Playoffs RR,W vs Erjavec,46% (6/13),67% (4/6),1/2,23% (3/13),33% (1/3),4/4,2/2,1/1,1/1,0/0
2024 Osaka F,W vs Birrell,75% (6/8),100% (6/6),2/2,38% (3/8),33% (1/3),4/4,0/0,0/0,0/0,0/0
2024 Osaka SF,W vs Parry,67% (6/9),67% (4/6),1/1,11% (1/9),0% (0/1),4/4,2/2,0/0,1/1,0/0
2024 Osaka QF,W vs Bogdan,50% (7/14),86% (6/7),3/4,43% (6/14),33% (2/6),3/5,1/2,1/1,0/1,0/0
2024 Osaka R16,W vs Bronzetti,40% (4/10),100% (4/4),1/1,22% (2/9),50% (1/2),2/2,0/1,0/0,0/1,0/0
2024 Osaka R32,W vs Tomova,71% (5/7),80% (4/5),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2024 US Open Q1,L vs Hartono,33% (3/9),33% (1/3),0/3,44% (4/9),0% (0/4),0/1,0/0,0/1,0/0,0/1
2022 BJK Cup Playoffs: FRA vs NED RR,L vs Parry,19% (3/16),67% (2/3),0/4,31% (5/16),20% (1/5),2/2,0/0,4/4,0/0,1/1
2022 s Hertogenbosch R32,L vs Kalinskaya,30% (3/10),67% (2/3),1/3,36% (4/11),0% (0/4),0/2,0/0,2/3,0/0,0/1
2022 Bogota R16,L vs Bara,45% (5/11),100% (5/5),2/6,55% (6/11),0% (0/6),2/4,0/0,1/1,0/0,1/1
2026 (2 matches),,29.2%,100.0%,18.2%,63.6%,21.4%,66.7%,0.0%,100.0%,0.0%,100.0%
2025 (8 matches),,50.6%,73.3%,47.6%,37.9%,36.4%,65.5%,66.7%,100.0%,75.0%,100.0%
2024 (7 matches),,52.9%,78.4%,61.5%,28.6%,30.0%,87.5%,77.8%,66.7%,60.0%,0.0%
2022 (4 matches),,36.0%,77.8%,22.2%,44.2%,13.0%,50.0%,100.0%,77.8%,100.0%,66.7%
2019 (9 matches),,70.7%,89.7%,72.0%,41.2%,20.0%,70.0%,66.7%,0.0%,66.7%,0.0%
Career (60 matches),,51.4%,80.8%,42.3%,49.3%,23.8%,66.1%,59.6%,56.0%,55.2%,47.4%
