Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,10,6,4,60.0%,13-9,59.1%,106-95,52.7%,1-0,100.0%,10,56.0%,49.0%,2.0%,9.1%,58.9%,62.5%,39.1%,52.9%,49.3%,51.0%,1.04,SF (Oeiras 125 Indoor 2)
2025,2,1,1,50.0%,2-2,50.0%,18-18,50.0%,0-0,-,2,47.1%,52.6%,3.2%,4.0%,62.4%,59.0%,34.0%,49.6%,50.0%,49.8%,0.99,R16 (Suzhou 125)
2024,32,21,11,65.6%,44-34,56.4%,399-350,53.3%,2-5,28.6%,19,62.4%,43.9%,3.7%,4.7%,60.2%,63.7%,42.7%,55.4%,47.4%,51.3%,1.06,W (2x)
2023,62,37,25,59.7%,79-60,56.8%,696-596,53.9%,6-9,40.0%,1,0.0%,28.6%,0.0%,9.4%,46.9%,20.0%,5.9%,12.5%,40.5%,28.4%,0.46,W (W25 Malmo)
2022,48,32,16,66.7%,67-37,64.4%,521-413,55.8%,7-3,70.0%,0,,,,,,,,,,,,W (W25 Medellin)
2021,60,37,23,61.7%,82-58,58.6%,677-581,53.8%,3-4,42.9%,0,,,,,,,,,,,,W (W25 Telavi)
2020,20,10,10,50.0%,21-23,47.7%,199-202,49.6%,1-1,50.0%,0,,,,,,,,,,,,QF (4x)
2019,39,25,14,64.1%,58-33,63.7%,460-360,56.1%,3-3,50.0%,0,,,,,,,,,,,,W (2x)
2018,33,11,22,33.3%,25-47,34.7%,281-363,43.6%,2-2,50.0%,0,,,,,,,,,,,,QF (Nonthaburi $15K)
2017,26,12,14,46.2%,26-32,44.8%,253-288,46.8%,3-2,60.0%,0,,,,,,,,,,,,QF (4x)
2016,16,6,10,37.5%,14-22,38.9%,166-184,47.4%,2-5,28.6%,0,,,,,,,,,,,,F (Alphen A D Rijn $10K)
2015,3,2,1,66.7%,5-3,62.5%,36-29,55.4%,1-0,100.0%,0,,,,,,,,,,,,QF (Rotterdam $10K)
Career,351,200,151,57.0%,436-360,54.8%,3812-3479,52.3%,31-34,47.7%,32,58.4%,45.6%,3.1%,6.1%,59.7%,62.6%,40.4%,53.6%,48.0%,50.7%,1.03,
