Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Australian Open R128,L vs Potapova,5.1,5.3,5.0,43.3%,45.5%,46.2%,56.7%,54.0%,14.2%,-2.0,-0.9,2.5,1.6
2026 United Cup RR,L vs Swiatek,4.5,4.7,4.3,32.7%,50.0%,50.0%,36.4%,49.1%,4.5%,-0.5,-0.7,-4.0,-5.1
2025 US Open R128,W vs Glozman,4.8,4.5,5.2,61.8%,36.4%,76.2%,64.3%,59.8%,9.8%,18.5,12.8,-2.0,-2.3
2025 Wimbledon R128,W vs Jovic,3.9,3.8,4.0,57.4%,71.4%,66.7%,85.7%,58.0%,20.6%,13.0,17.1,3.0,6.5
2025 Madrid R128,L vs Raducanu,4.2,4.5,3.8,44.3%,52.5%,63.2%,43.8%,51.8%,5.3%,14.5,11.1,-0.5,-0.4
2025 Rouen SF,L vs Danilovic,4.7,3.6,5.9,47.6%,52.0%,22.2%,62.5%,48.6%,9.5%,13.0,11.2,0.5,0.4
2025 Rouen R32,W vs Andreescu,4.4,4.0,4.8,56.3%,51.7%,42.9%,52.4%,60.3%,13.7%,22.5,10.0,-0.5,-0.4
2025 BJK Cup Qualifiers RR,W vs Boulter,4.2,3.6,4.7,54.0%,57.1%,71.4%,33.3%,55.3%,13.0%,12.0,11.7,5.0,6.3
2025 BJK Cup Qualifiers RR,W vs Maria,5.6,6.0,5.3,41.9%,55.6%,55.9%,53.1%,58.5%,22.2%,20.5,8.9,8.5,6.5
2025 Australian Open R128,W vs Erjavec,5.5,6.2,4.6,54.2%,42.1%,76.0%,51.9%,46.1%,5.7%,12.5,6.8,-1.0,-0.5
2024 BJK Cup Playoffs RR,W vs Zidansek,5.1,4.4,5.7,47.2%,68.4%,60.0%,30.4%,61.0%,9.3%,28.5,14.8,-6.5,-5.7
2024 BJK Cup Playoffs RR,W vs Erjavec,5.0,4.2,5.7,57.0%,67.7%,31.6%,65.4%,43.2%,8.0%,11.0,7.7,4.5,2.5
2024 Osaka SF,W vs Parry,3.8,3.7,3.8,53.5%,55.2%,64.3%,55.6%,51.3%,15.1%,4.5,5.5,4.5,6.0
2024 Osaka F,W vs Birrell,5.5,5.9,5.0,56.1%,81.0%,69.2%,50.0%,52.7%,20.2%,18.0,16.2,2.5,3.1
2024 Osaka QF,W vs Bogdan,4.7,4.3,5.2,56.5%,51.2%,50.0%,42.9%,58.9%,6.8%,7.5,3.8,7.5,5.5
2024 Osaka R16,W vs Bronzetti,4.7,3.9,5.6,54.0%,62.1%,50.0%,64.3%,51.4%,10.7%,17.0,15.9,0.5,0.5
2024 Osaka R32,W vs Tomova,4.4,4.8,4.0,61.3%,63.2%,87.5%,38.5%,45.3%,11.5%,12.0,14.1,2.5,2.7
2024 US Open Q1,L vs Hartono,3.8,3.4,4.0,54.5%,29.2%,27.8%,25.0%,44.6%,9.7%,-6.5,-8.3,-7.0,-7.6
2022 BJK Cup Finals RR,L vs Parry,3.9,3.8,4.0,45.6%,42.9%,50.0%,56.3%,62.0%,17.2%,19.5,10.5,-5.0,-4.8
2022 s Hertogenbosch R32,L vs Kalinskaya,3.8,3.7,3.9,50.5%,35.7%,52.6%,25.0%,48.2%,16.7%,5.0,4.3,-4.0,-3.7
Last 52 Weeks (9 matches),,4.7,4.6,4.8,48.7%,51.6%,54.3%,53.5%,55.5%,12.9%,12.4,8.5,1.4,1.3
Career (23 matches),,4.6,4.5,4.8,50.7%,53.4%,53.1%,51.2%,54.2%,10.9%,10.8,7.5,0.5,0.4
