Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Savannah CH R64,L vs Guinard,43% (6/14),33% (2/6),0/2,47% (7/15),43% (3/7),2/2,1/1,0/2,0/0,0/1
2019 Tallahassee CH R64,L vs Gomez,56% (5/9),20% (1/5),0/4,67% (6/9),33% (2/6),0/1,0/0,2/2,0/0,1/1
2019 Drummondville CH R32,L vs Maden,13% (1/8),0% (0/1),0/3,67% (6/9),33% (2/6),0/0,0/0,1/2,0/0,0/1
2019 Drummondville CH R64,W vs Collarini,50% (5/10),80% (4/5),1/2,30% (3/10),33% (1/3),2/2,0/0,0/0,0/0,0/0
2019 Cuernavaca CH R16,L vs Olivo,22% (2/9),50% (1/2),0/4,67% (6/9),33% (2/6),0/1,0/0,2/2,0/0,1/1
2019 Cuernavaca CH R32,W vs Sanchez,50% (4/8),75% (3/4),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2019 Cleveland CH R64,L vs Marcora,31% (5/16),60% (3/5),2/4,47% (7/15),43% (3/7),2/2,0/1,1/1,0/0,0/0
2019 Newport Beach CH R16,L vs Jung,38% (6/16),67% (4/6),1/5,50% (8/16),38% (3/8),2/3,0/2,1/1,0/1,0/0
2019 Newport Beach CH R32,W vs Eubanks,29% (4/14),75% (3/4),0/2,27% (4/15),50% (2/4),2/3,1/1,3/3,0/0,2/2
2019 Newport Beach CH R64,W vs Pavic,44% (4/9),75% (3/4),0/0,0% (0/10),- (0/0),3/3,2/2,1/1,1/1,0/0
2019 Columbus CH R32,L vs Millot,42% (5/12),80% (4/5),2/5,67% (8/12),38% (3/8),2/4,0/2,0/0,0/0,0/0
2019 Orlando CH R16,L vs Giron,14% (1/7),100% (1/1),0/4,75% (6/8),0% (0/6),0/1,0/0,0/2,0/0,0/1
2019 Orlando CH R32,W vs Souza,63% (5/8),80% (4/5),1/1,11% (1/9),0% (0/1),4/4,2/2,0/0,1/1,0/0
2018 Surbiton CH R32,L vs Lacko,20% (3/15),67% (2/3),1/4,43% (6/14),33% (2/6),1/2,1/1,1/1,0/0,0/0
2018 Houston Q2,L vs Kecmanovic,33% (5/15),40% (2/5),0/3,50% (8/16),50% (4/8),1/1,0/0,1/2,0/0,0/1
2018 Le Gosier CH R32,L vs Elias,27% (3/11),33% (1/3),0/1,36% (4/11),50% (2/4),1/1,0/0,0/1,0/0,0/1
2018 Cuernavaca CH F,W vs Garin,33% (3/9),100% (3/3),1/1,50% (5/10),80% (4/5),2/2,1/2,0/0,1/1,0/0
2018 San Francisco CH R32,W vs Bublik,27% (4/15),100% (4/4),1/3,36% (5/14),40% (2/5),2/3,0/0,1/1,0/0,0/0
2018 Dallas CH R32,L vs Nishikori,11% (1/9),100% (1/1),1/3,67% (6/9),33% (2/6),1/1,0/0,0/1,0/0,0/0
2018 Newport Beach CH R16,L vs Opelka,30% (3/10),33% (1/3),1/3,50% (5/10),40% (2/5),1/1,0/0,1/1,0/0,0/0
2019 (13 matches),,37.9%,62.3%,19.4%,43.2%,34.9%,75.9%,61.5%,68.8%,75.0%,57.1%
2018 (9 matches),,31.6%,58.3%,34.6%,44.2%,42.0%,70.6%,60.0%,70.0%,50.0%,33.3%
2017 (23 matches),,28.1%,55.4%,12.0%,34.9%,36.2%,90.9%,78.6%,67.7%,85.7%,41.7%
2016 (27 matches),,25.2%,60.7%,6.9%,32.8%,36.4%,69.0%,63.2%,67.6%,60.0%,73.3%
2015 (13 matches),,22.4%,69.2%,16.7%,29.1%,43.1%,92.3%,91.7%,76.2%,80.0%,66.7%
Career (95 matches),,27.9%,59.2%,14.3%,34.6%,37.3%,81.1%,72.9%,70.4%,71.0%,60.4%
