Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2014 Wimbledon R128,L vs Davis,6,24,0.3,7.5%,30.0%,6,20,0.3,8.0%,26.7%,2.7%,5.3%,1.0,15.0%,15.0%
2014 Roland Garros R128,L vs Halep,11,32,0.3,12.8%,37.2%,8,25,0.3,11.1%,34.7%,9.7%,1.4%,1.3,9.3%,7.0%
2011 Australian Open R64,L vs Halep,32,46,0.7,20.4%,29.3%,31,42,0.7,22.0%,29.8%,,,0.8,12.1%,15.9%
Career (3 matches),,49,102,0.5,15.2%,31.6%,45,87,0.5,15.6%,30.2%,3.1%,1.7%,0.9,12.1%,13.3%
