Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2014 Roland Garros R128,L vs Halep,92.0,97.8,5.7,,,110,84,80.1,5.3,,,91,73
2011 Australian Open R64,L vs Halep,87.3,96.5,9.6,,,113,75,75.4,5.4,,,87,66
Career (2 matches),,89.0,97.0,8.0,,,113,75,76.8,5.4,,,91,66
