Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,141,79,62,56.0%,177-149,54.3%,1592-1455,52.2%,13-18,41.9%,126,-,-,5.5%,5.2%,55.0%,65.4%,46.2%,56.7%,44.8%,50.8%,1.04
Clay,43,21,22,48.8%,47-48,49.5%,426-431,49.7%,1-4,20.0%,41,-,-,4.2%,4.7%,57.0%,62.0%,43.9%,54.2%,44.9%,49.6%,0.98
Grass,15,8,7,53.3%,18-16,52.9%,157-150,51.1%,0-0,-,14,-,-,6.4%,6.2%,54.3%,69.0%,49.0%,59.8%,43.6%,51.5%,1.09
Carpet,4,2,2,50.0%,5-4,55.6%,46-48,48.9%,2-1,66.7%,4,-,-,4.7%,4.4%,61.7%,61.6%,45.5%,55.5%,44.2%,49.7%,0.99
Grand Slams,35,19,16,54.3%,44-37,54.3%,389-363,51.7%,2-2,50.0%,33,-,-,5.4%,5.7%,55.4%,64.6%,45.5%,56.0%,46.2%,51.0%,1.05
Premiers,92,45,47,48.9%,102-108,48.6%,978-987,49.8%,11-12,47.8%,86,-,-,5.8%,5.5%,54.1%,65.4%,46.8%,56.9%,43.5%,50.2%,1.01
Internationals,37,23,14,62.2%,53-34,60.9%,440-358,55.1%,0-4,0.0%,34,-,-,4.9%,4.7%,56.7%,65.0%,45.2%,56.4%,46.6%,51.6%,1.07
Finals,3,2,1,66.7%,4-2,66.7%,32-22,59.3%,0-1,0.0%,1,-,-,7.1%,1.8%,66.1%,70.3%,63.2%,67.9%,50.9%,59.5%,1.58
Semi-finals,7,3,4,42.9%,8-8,50.0%,69-71,49.3%,0-1,0.0%,6,-,-,7.3%,4.2%,58.4%,61.8%,43.9%,54.3%,41.8%,48.5%,0.92
Quarter-finals,18,7,11,38.9%,17-25,40.5%,186-207,47.3%,1-1,50.0%,17,-,-,5.5%,4.6%,55.1%,64.2%,42.3%,54.4%,41.6%,48.0%,0.91
vs Righties,181,100,81,55.2%,223-189,54.1%,1969-1832,51.8%,11-18,37.9%,165,-,-,5.4%,5.1%,55.6%,64.9%,45.9%,56.5%,44.6%,50.6%,1.02
vs Lefties,20,9,11,45.0%,22-26,45.8%,233-235,49.8%,5-5,50.0%,19,-,-,4.4%,5.5%,54.8%,64.0%,45.6%,55.7%,45.6%,50.5%,1.03
vs Top 10,31,10,21,32.3%,26-45,36.6%,308-365,45.8%,4-5,44.4%,29,-,-,5.9%,5.2%,55.7%,63.6%,47.1%,56.3%,41.5%,48.8%,0.95
