Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2014,16,8,8,50.0%,15-15,50.0%,134-141,48.7%,3-0,100.0%,14,-,-,4.7%,5.4%,56.6%,64.6%,41.7%,54.7%,43.8%,49.6%,0.97,QF (Stuttgart)
2013,8,4,4,50.0%,8-11,42.1%,83-105,44.1%,2-2,50.0%,8,-,-,6.2%,4.6%,52.2%,62.8%,37.7%,50.8%,44.5%,47.6%,0.90,QF (Moscow)
2012,2,1,1,50.0%,2-3,40.0%,23-24,48.9%,0-1,0.0%,2,-,-,5.2%,5.2%,49.5%,66.3%,44.3%,55.2%,37.4%,48.1%,0.84,R64 (Miami)
2011,26,14,12,53.8%,32-28,53.3%,286-254,53.0%,0-3,0.0%,25,-,-,4.9%,4.5%,55.8%,65.2%,46.0%,56.7%,46.3%,51.5%,1.07,SF (Sydney)
2010,57,33,24,57.9%,74-56,56.9%,643-564,53.3%,6-9,40.0%,50,-,-,4.4%,4.9%,57.0%,65.3%,47.9%,57.8%,44.4%,51.3%,1.05,W (2x)
2009,56,32,24,57.1%,77-58,57.0%,653-596,52.3%,5-5,50.0%,53,-,-,5.5%,4.7%,57.1%,63.4%,47.3%,56.5%,44.6%,50.6%,1.03,SF (3x)
2008,33,17,16,51.5%,37-37,50.0%,358-340,51.3%,0-3,0.0%,32,-,-,6.8%,6.5%,51.3%,66.8%,45.2%,56.3%,45.2%,50.6%,1.03,QF (3x)
2006,2,0,2,0.0%,0-4,0.0%,14-25,35.9%,0-0,-,1,-,-,5.1%,11.9%,44.1%,73.1%,33.3%,50.8%,42.0%,45.7%,0.85,R32 (Budapest)
2005,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,0,,,,,,,,,,,,R128 (Indian Wells)
2004,2,1,1,50.0%,2-3,40.0%,19-23,45.2%,0-0,-,0,,,,,,,,,,,,R64 (Indian Wells)
Career,203,110,93,54.2%,247-217,53.2%,2221-2084,51.6%,16-23,41.0%,185,-,-,5.3%,5.1%,55.5%,64.8%,45.9%,56.4%,44.7%,50.6%,1.03,
