Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2017 Moscow Q3,L vs Kanepi,56% (10/18),57% (4/7),1/2,0/0,60% (6/10),0/2,0/1,20% (1/5),40% (2/5)
2017 Moscow Q2,W vs Pera,67% (8/12),80% (4/5),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 Moscow Q1,W vs Diatchenko,64% (7/11),63% (5/8),2/2,1/1,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2017 Templeton CA $60K R16,L vs Kostova,54% (7/13),63% (5/8),1/2,0/0,33% (3/9),2/4,0/1,- (0/0),- (0/0)
2017 Lubbock TX $25K F,W vs Duval,64% (7/11),63% (5/8),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2017 Lubbock TX $25K QF,W vs Anderson,69% (11/16),22% (2/9),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2017 Lubbock TX $25K R16,W vs Thandi,88% (7/8),100% (5/5),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 Lubbock TX $25K R32,W vs Robinson,86% (6/7),60% (6/10),2/4,1/3,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2017 Nonthaburi $25K R32,L vs Wongteanchai,60% (6/10),70% (7/10),1/1,0/0,56% (10/18),5/7,3/4,- (0/0),- (0/0)
2017 Nonthaburi $15K SF,L vs Tomic,64% (7/11),59% (10/17),1/1,0/0,47% (8/17),2/4,0/1,67% (4/6),17% (1/6)
2017 Nonthaburi $15K QF,W vs Kerimbayeva,88% (7/8),50% (5/10),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 Nonthaburi $15K R16,W vs Okamura,77% (10/13),33% (2/6),2/2,1/1,100% (5/5),0/0,0/0,- (0/0),- (0/0)
2017 Hua Hin $25K R16,W vs Kaji,70% (7/10),63% (5/8),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2015 Antalya $10K SF,W vs Serban,54% (7/13),63% (5/8),2/7,1/3,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2015 Antalya $10K QF,W vs Kakuya,60% (6/10),50% (6/12),2/7,1/4,75% (6/8),0/0,0/0,- (0/0),- (0/0)
2015 Antalya $10K R16,W vs Juhaszova,31% (8/26),56% (10/18),2/2,1/1,67% (14/21),0/1,0/0,55% (6/11),42% (5/12)
2015 Antalya $10K R32,W vs Sezer,70% (7/10),45% (5/11),2/3,1/2,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2015 Antalya $10K F,W vs Gjorcheska,73% (8/11),21% (4/19),2/9,1/8,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2015 Antalya $10K SF,W vs Wagemaker,60% (9/15),50% (3/6),2/2,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2015 Antalya $10K QF,W vs Sun,73% (8/11),33% (4/12),2/5,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2017 (13 matches),,67.6%,58.6%,81.5%,75.0%,60.0%,52.9%,42.9%,45.5%,27.3%
2015 (8 matches),,56.3%,45.2%,42.1%,34.8%,72.6%,0.0%,-,54.5%,41.7%
2014 (14 matches),,51.9%,48.5%,57.7%,63.6%,56.8%,31.8%,46.2%,80.0%,60.0%
2013 (18 matches),,58.8%,44.9%,44.6%,38.7%,55.6%,43.3%,50.0%,47.4%,50.0%
2012 (2 matches),,34.0%,40.0%,28.6%,25.0%,73.1%,0.0%,0.0%,25.0%,0.0%
Career (55 matches),,56.8%,48.4%,51.9%,45.7%,60.0%,39.2%,45.5%,53.2%,44.9%
