Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2017 Moscow Q3,L vs Kanepi,0.98,0.86,73.4,3.7,4.2%,52.1%,2.1%,57.4%,30.0%,50.0%
2017 Moscow Q2,W vs Pera,1.17,1.65,46.9,2.8,11.1%,66.7%,8.0%,68.0%,42.3%,50.0%
2017 Moscow Q1,W vs Diatchenko,0.98,1.59,47.2,2.2,12.0%,68.0%,13.0%,69.6%,41.0%,60.5%
2017 Templeton CA $60K R16,L vs Kostova,0.90,0.81,60.6,2.5,0.0%,61.4%,0.0%,43.6%,37.8%,47.5%
2017 Lubbock TX $25K F,W vs Duval,1.11,2.85,33.1,2.1,10.5%,73.7%,0.0%,82.4%,52.0%,62.5%
2017 Lubbock TX $25K QF,W vs Anderson,1.16,2.09,53.7,2.7,10.0%,73.3%,7.4%,81.5%,26.0%,57.4%
2017 Lubbock TX $25K R16,W vs Thandi,1.25,2.17,34.0,2.0,4.3%,60.9%,5.0%,75.0%,62.5%,50.0%
2017 Lubbock TX $25K R32,W vs Robinson,1.30,2.46,28.3,2.0,9.5%,66.7%,5.3%,68.4%,54.2%,69.6%
2017 Nonthaburi $25K R32,L vs Wongteanchai,0.88,0.86,56.4,11.7,0.0%,56.3%,0.0%,39.5%,42.1%,60.0%
2017 Nonthaburi $15K SF,L vs Tomic,0.86,0.90,89.7,4.2,3.5%,47.4%,3.7%,51.9%,50.0%,55.6%
2017 Nonthaburi $15K QF,W vs Kerimbayeva,1.05,1.84,42.5,2.1,17.4%,78.3%,4.8%,61.9%,50.0%,53.8%
2017 Nonthaburi $15K R16,W vs Okamura,1.01,1.52,59.9,2.3,3.0%,63.6%,10.0%,80.0%,51.5%,34.4%
2017 Hua Hin $25K R16,W vs Kaji,1.09,1.78,38.9,2.3,7.4%,74.1%,0.0%,52.0%,62.5%,56.5%
2015 Antalya $10K SF,W vs Serban,1.17,1.57,41.1,2.1,0.0%,51.7%,0.0%,76.9%,48.6%,48.6%
2015 Antalya $10K QF,W vs Kakuya,1.00,1.61,37.9,2.0,0.0%,62.1%,0.0%,67.9%,58.3%,54.5%
2015 Antalya $10K R16,W vs Juhaszova,0.95,1.10,98.1,4.4,0.0%,50.6%,0.0%,53.4%,61.0%,49.1%
2015 Antalya $10K R32,W vs Sezer,0.88,1.77,44.7,2.0,0.0%,66.7%,0.0%,78.3%,50.0%,61.5%
2015 Antalya $10K F,W vs Gjorcheska,1.17,1.34,56.0,2.3,0.0%,48.5%,0.0%,67.7%,64.7%,31.3%
2015 Antalya $10K SF,W vs Wagemaker,1.13,1.62,46.4,2.3,0.0%,59.4%,3.3%,83.3%,51.9%,30.8%
2015 Antalya $10K QF,W vs Sun,0.99,1.96,44.7,2.0,0.0%,79.2%,4.8%,71.4%,41.2%,55.9%
2017 (13 matches),,1.02,1.29,56.3,2.6,5.9%,62.1%,4.1%,60.5%,43.9%,54.2%
2015 (8 matches),,1.04,1.38,59.2,2.4,0.0%,56.2%,0.7%,67.5%,54.1%,47.5%
2014 (14 matches),,1.03,0.97,54.7,2.4,5.3%,55.9%,3.0%,51.6%,41.1%,45.6%
2013 (18 matches),,1.01,1.07,67.4,2.9,6.0%,54.6%,3.6%,55.0%,50.3%,45.4%
2012 (2 matches),,1.18,0.98,52.7,2.8,-,56.1%,-,54.4%,33.8%,41.2%
Career (55 matches),,1.03,1.13,60.1,2.6,4.8%,56.8%,3.1%,57.1%,46.7%,47.6%
