Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Tarvisio QF,L vs Goncalves,60% (6/10),88% (7/8),1/1,0/0,40% (6/15),1/3,0/1,- (0/0),- (0/0)
2019 Bol R32,L vs Siegemund,25% (1/4),60% (3/5),0/0,0/0,22% (2/9),1/3,1/2,- (0/0),- (0/0)
2019 W25 Rome R32,L vs Radanovic,60% (3/5),55% (6/11),0/0,0/0,27% (3/11),2/4,2/3,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula R32,L vs Saez Larra,67% (6/9),20% (1/5),0/0,0/0,57% (4/7),3/5,1/2,20% (1/5),25% (1/4)
2019 W25 Santa Margherita Di Pula R16,L vs Hogenkamp,100% (1/1),43% (6/14),0/0,0/0,55% (11/20),0/2,0/1,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula R32,W vs Pantuckova,80% (8/10),80% (4/5),2/2,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula R16,L vs Stefanini,62% (8/13),63% (5/8),1/1,0/0,46% (6/13),1/3,0/1,- (0/0),- (0/0)
2019 W25 Altenkirchen R32,L vs Cengiz,21% (3/14),80% (4/5),0/0,0/0,42% (5/12),0/2,0/1,- (0/0),- (0/0)
2019 Fed Cup RR,L vs Nagy,62% (8/13),36% (5/14),1/3,0/0,50% (6/12),6/8,3/4,- (0/0),- (0/0)
2018 Bol SF,L vs Zidansek,56% (5/9),50% (2/4),0/0,0/0,44% (4/9),1/3,0/1,- (0/0),- (0/0)
2018 Bol QF,W vs Duque Marino,58% (7/12),53% (9/17),2/3,1/1,61% (11/18),0/1,0/0,- (0/0),- (0/0)
2018 Bol R16,W vs Zhao,64% (7/11),67% (8/12),2/2,1/1,57% (8/14),0/1,0/0,- (0/0),- (0/0)
2018 Bol R32,W vs Cabeza Candela,55% (6/11),67% (6/9),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 Antalya $15K F,W vs Ormaechea,47% (8/17),71% (10/14),2/3,1/1,63% (10/16),1/2,0/0,33% (2/6),50% (3/6)
2017 Antalya $15K SF,W vs Vanlangendonck,30% (6/20),100% (6/6),2/2,1/1,63% (5/8),0/0,0/0,- (0/0),- (0/0)
2017 Antalya $15K QF,W vs Eklund,46% (6/13),88% (7/8),2/4,1/3,33% (2/6),0/0,0/0,- (0/0),- (0/0)
2017 Antalya $15K R16,W vs Stamat,54% (7/13),56% (5/9),2/4,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2017 Antalya $15K R32,W vs Skrobonja,50% (7/14),40% (6/15),2/5,1/4,67% (8/12),1/1,0/0,- (0/0),- (0/0)
2017 Antalya $15K R16,L vs Jani,61% (11/18),47% (7/15),1/1,0/0,60% (9/15),0/2,0/1,50% (5/10),10% (1/10)
2017 Zawada Near Opole $25K R32,L vs Chiesa,83% (5/6),- (0/0),0/0,0/0,75% (9/12),1/3,1/2,- (0/0),- (0/0)
2019 (9 matches),,55.7%,54.7%,71.4%,100.0%,45.2%,46.7%,46.7%,20.0%,25.0%
2018 (4 matches),,58.1%,59.5%,85.7%,100.0%,55.8%,20.0%,0.0%,-,-
2017 (32 matches),,58.3%,50.0%,59.4%,50.0%,54.8%,46.9%,44.0%,52.5%,47.4%
2016 (41 matches),,57.1%,46.9%,59.0%,46.7%,53.0%,47.3%,48.7%,43.1%,44.0%
2015 (21 matches),,57.3%,47.7%,55.6%,61.5%,52.4%,58.5%,70.6%,48.4%,61.3%
Career (125 matches),,57.1%,48.3%,55.2%,47.6%,52.0%,49.5%,51.7%,49.2%,49.2%
