Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W60 Barcelona R32,L vs Hesse,33% (3/9),67% (2/3),1/4,70% (7/10),14% (1/7),0/2,0/0,1/2,0/0,0/1
2019 Roland Garros Q2,W vs Bacsinszky,68% (13/19),69% (9/13),3/5,59% (10/17),40% (4/10),4/7,1/2,0/1,0/1,0/0
2019 Roland Garros Q2,W vs Bacsinszky,0% (0/9),- (0/0),0/3,63% (5/8),40% (2/5),0/0,0/0,1/1,0/0,1/1
2019 W80 Gifu R16,W vs Liu,63% (5/8),80% (4/5),0/0,0% (0/8),- (0/0),2/2,0/0,0/0,0/0,0/0
2019 W80 Gifu R32,W vs Raina,71% (5/7),100% (5/5),0/1,38% (3/8),67% (2/3),3/4,1/1,0/0,1/1,0/0
2019 W25 Pelham AL QF,L vs Baptiste,14% (1/7),100% (1/1),1/5,86% (6/7),0% (0/6),0/1,0/0,0/1,0/0,0/0
2019 W25 Pelham AL R32,W vs Uberoi,86% (6/7),100% (6/6),1/1,29% (2/7),50% (1/2),4/4,0/0,0/0,0/0,0/0
2019 W80 Palm Harbor FL QF,L vs Udvardy,33% (3/9),33% (1/3),0/3,50% (4/8),0% (0/4),0/1,0/0,1/2,0/0,1/1
2019 W80 Palm Harbor FL R16,W vs Osaka,55% (6/11),100% (6/6),4/5,73% (8/11),38% (3/8),4/6,1/1,0/0,1/1,0/0
2019 W80 Palm Harbor FL R32,W vs Arconada,71% (10/14),90% (9/10),3/7,64% (9/14),22% (2/9),2/7,0/1,0/0,0/1,0/0
2019 W60 Kyoto QF,L vs In Albon,27% (3/11),67% (2/3),0/2,55% (6/11),50% (3/6),1/2,0/1,1/2,0/0,1/1
2019 W60 Kyoto R32,W vs Jang,60% (9/15),44% (4/9),2/3,33% (5/15),40% (2/5),2/2,0/1,1/1,0/0,0/0
2019 Fed Cup RR,W vs Soler Espinosa,62% (8/13),75% (6/8),3/5,50% (8/16),0% (0/8),3/5,1/1,0/0,1/1,0/0
2019 W25 Singapore QF,L vs Perrin,33% (4/12),75% (3/4),1/5,58% (7/12),29% (2/7),1/3,0/0,1/1,0/0,0/0
2019 W25 Singapore R32,W vs Lee,64% (7/11),100% (7/7),3/5,73% (8/11),38% (3/8),3/5,0/0,0/0,0/0,0/0
2018 Houston R16,L vs Sebov,33% (3/9),100% (3/3),1/5,67% (6/9),0% (0/6),1/3,0/0,2/3,0/0,0/1
2018 Houston R32,W vs Flink,63% (5/8),80% (4/5),1/1,33% (3/9),67% (2/3),3/3,1/1,0/0,1/1,0/0
2018 Tashkent R32,L vs Stollar,36% (5/14),80% (4/5),1/5,50% (7/14),29% (2/7),2/4,1/1,2/2,0/0,1/1
2018 Tokyo R32,L vs Azarenka,55% (6/11),67% (4/6),3/6,82% (9/11),33% (3/9),2/4,0/0,1/1,0/0,0/0
2018 Hiroshima R32,L vs Minella,56% (5/9),60% (3/5),1/4,70% (7/10),14% (1/7),2/3,0/0,1/3,0/0,0/1
2019 (15 matches),,51.2%,78.3%,40.7%,54.0%,28.4%,56.9%,50.0%,54.5%,60.0%,75.0%
2018 (19 matches),,46.4%,63.5%,32.5%,53.6%,18.0%,59.6%,62.5%,73.3%,50.0%,66.7%
2017 (43 matches),,55.2%,78.5%,39.5%,53.4%,18.6%,61.3%,78.4%,50.0%,92.9%,42.1%
2016 (33 matches),,50.6%,75.1%,40.7%,51.1%,26.5%,69.2%,63.6%,69.6%,60.0%,60.0%
2015 (30 matches),,44.6%,74.5%,29.7%,55.3%,21.1%,63.4%,72.7%,55.6%,66.7%,53.8%
Career (219 matches),,51.0%,75.9%,36.7%,52.8%,21.8%,61.4%,67.9%,55.5%,70.3%,52.9%
