Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2019 Roland Garros Q2,W vs Bacsinszky,9,3,3.0,8.3%,2.8%,9,3,3.0,9.4%,3.1%,,,1.2,23.9%,19.3%
2019 Roland Garros Q1,W vs Kawa,29,25,1.2,12.2%,10.5%,29,25,1.2,12.7%,10.9%,,,1.1,23.2%,21.5%
2018 US Open R128,L vs Mertens,39,55,0.7,17.2%,24.2%,39,46,0.8,19.4%,22.9%,10.4%,9.0%,1.0,18.1%,18.9%
2018 Wimbledon R128,L vs Halep,8,15,0.5,6.6%,12.3%,8,13,0.6,6.8%,11.1%,5.1%,1.7%,0.9,15.6%,18.0%
2018 Osaka $25K QF,L vs Marino,6,30,0.2,4.6%,23.1%,6,28,0.2,5.1%,23.7%,5.1%,0.0%,0.5,16.9%,32.3%
2017 US Open R32,L vs Safarova,9,12,0.8,8.8%,11.8%,9,11,0.8,9.1%,11.1%,6.1%,3.0%,1.9,33.3%,17.6%
2017 US Open R64,W vs Kuznetsova,25,32,0.8,13.4%,17.1%,24,30,0.8,13.4%,16.8%,8.4%,5.0%,0.8,19.3%,24.1%
2017 US Open R128,W vs Sorribes Tormo,11,12,0.9,12.6%,13.8%,11,11,1.0,14.5%,14.5%,9.2%,5.3%,0.3,10.3%,32.2%
2017 Wimbledon R128,L vs Abanda,21,26,0.8,15.4%,19.1%,21,25,0.8,16.2%,19.2%,5.4%,10.8%,1.0,16.9%,16.2%
2017 Roland Garros R64,L vs Williams,6,17,0.4,5.0%,14.0%,6,14,0.4,5.4%,12.6%,1.8%,3.6%,1.0,24.8%,24.8%
2017 Roland Garros R128,W vs Anisimova,23,18,1.3,9.8%,7.7%,22,16,1.4,9.8%,7.1%,4.0%,5.8%,0.9,23.9%,26.5%
2017 Australian Open R128,L vs Voegele,23,38,0.6,15.3%,25.3%,23,38,0.6,16.3%,27.0%,11.3%,5.0%,1.1,20.0%,18.0%
2016 US Open R64,L vs Konjuh,8,11,0.7,6.6%,9.1%,8,7,1.1,7.8%,6.8%,4.9%,2.9%,1.5,31.4%,20.7%
2016 US Open R128,W vs Voegele,19,25,0.8,15.1%,19.8%,18,23,0.8,15.3%,19.5%,7.6%,7.6%,0.6,13.5%,22.2%
2016 Wimbledon R64,L vs Witthoeft,16,23,0.7,14.4%,20.7%,15,17,0.9,15.6%,17.7%,13.5%,2.1%,1.4,20.7%,15.3%
2016 Wimbledon R128,W vs Brengle,49,36,1.4,22.7%,16.7%,49,35,1.4,23.2%,16.6%,12.3%,10.9%,1.3,13.0%,9.7%
2016 Roland Garros R64,L vs Ivanovic,17,19,0.9,13.1%,14.6%,16,19,0.8,13.0%,15.4%,7.3%,5.7%,1.5,26.9%,18.5%
2016 Indian Wells R32,L vs Strycova,11,41,0.3,6.3%,23.3%,11,35,0.3,6.7%,21.2%,3.0%,3.6%,0.6,15.9%,27.8%
2016 Australian Open R64,L vs Gasparyan,14,30,0.5,10.6%,22.7%,14,26,0.5,11.9%,22.0%,5.9%,5.9%,1.2,18.2%,15.2%
2016 Australian Open R128,W vs Dodin,23,20,1.2,15.6%,13.6%,20,16,1.3,15.0%,12.0%,6.8%,6.8%,0.8,18.4%,23.8%
Career (39 matches),,692,918,0.8,12.4%,16.4%,678,831,0.8,13.1%,16.0%,5.9%,4.8%,0.9,19.2%,21.7%
