Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,41,25,16,61.0%,56-34,62.2%,456-370,55.2%,6-1,85.7%,1,55.6%,0.0%,0.0%,3.4%,72.9%,60.5%,31.3%,52.5%,28.6%,41.7%,0.60,W (W25 Changwon (MOVED FROM 23 MAY))
2021,20,10,10,50.0%,23-20,53.5%,215-213,50.2%,7-3,70.0%,4,56.1%,22.0%,0.8%,1.5%,72.2%,58.8%,41.7%,54.1%,39.3%,46.2%,0.86,SF (2x)
2020,7,4,3,57.1%,8-6,57.1%,61-63,49.2%,1-0,100.0%,3,55.6%,48.1%,1.1%,3.2%,65.8%,56.8%,49.2%,54.2%,51.4%,52.9%,1.12,QF (W100 Cairo)
2019,31,19,12,61.3%,39-27,59.1%,335-288,53.8%,4-4,50.0%,0,,,,,,,,,,,,SF (W100 Shenzhen)
2018,27,18,9,66.7%,38-23,62.3%,322-248,56.5%,3-5,37.5%,3,64.3%,32.1%,0.5%,0.5%,61.7%,57.3%,49.4%,54.2%,42.9%,48.7%,0.94,W (Gifu $80K)
2017,22,13,9,59.1%,29-22,56.9%,248-203,55.0%,0-1,0.0%,1,37.5%,12.5%,3.9%,3.9%,64.7%,48.5%,44.4%,47.1%,32.7%,40.0%,0.62,SF (3x)
2016,10,6,4,60.0%,14-8,63.6%,111-86,56.3%,1-2,33.3%,0,,,,,,,,,,,,QF (2x)
2015,8,5,3,62.5%,13-6,68.4%,90-63,58.8%,0-0,-,0,,,,,,,,,,,,SF (Tokyo $100K)
2013,30,20,10,66.7%,40-19,67.8%,312-229,57.7%,1-4,20.0%,0,,,,,,,,,,,,W (Portland OR 50K)
2012,30,17,13,56.7%,37-29,56.1%,322-291,52.5%,2-2,50.0%,0,,,,,,,,,,,,SF (3x)
2011,28,18,10,64.3%,39-25,60.9%,320-250,56.1%,3-3,50.0%,0,,,,,,,,,,,,W (Grapevine TX 50K)
2010,24,18,6,75.0%,37-17,68.5%,271-206,56.8%,3-2,60.0%,0,,,,,,,,,,,,W (Lexington KY 50K)
2009,43,29,14,67.4%,66-37,64.1%,527-404,56.6%,5-4,55.6%,0,,,,,,,,,,,,W (Obihiro-Tokachi 25K)
2008,12,9,3,75.0%,19-7,73.1%,141-101,58.3%,1-1,50.0%,0,,,,,,,,,,,,W (Hamanako 25K)
2006,4,2,2,50.0%,4-4,50.0%,36-36,50.0%,1-0,100.0%,0,,,,,,,,,,,,QF (Kyoto 10K)
Career,337,213,124,63.2%,462-284,61.9%,3767-3051,55.3%,38-32,54.3%,12,56.6%,28.6%,0.9%,2.0%,67.4%,57.4%,45.6%,53.6%,41.9%,47.7%,0.90,
