Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2018 Wimbledon R128,L vs Halep,71.4%,45.0%,5.4%,0/3,2.71,1.9%,74.4%,41.4%,7.7%,2.66,2.7%,68.8%,54.5%,0.0%,2.84,0.0%
2018 ITF Osaka QF,L vs Marino,65.8%,54.2%,4.1%,1/2,2.21,0.0%,60.0%,45.8%,2.5%,2.21,0.0%,85.7%,62.5%,7.1%,2.22,0.0%
2017 US Open R32,L vs Safarova,78.0%,38.5%,14.0%,3/4,2.35,0.0%,75.0%,29.2%,21.9%,2.39,0.0%,88.2%,53.3%,0.0%,2.20,0.0%
2016 Roland Garros R64,L vs Ivanovic,71.7%,41.9%,16.7%,5/5,2.32,0.0%,67.6%,44.0%,13.5%,2.30,0.0%,85.7%,38.9%,23.8%,2.36,0.0%
2016 Indian Wells R32,L vs Strycova,71.3%,50.9%,2.5%,1/1,2.49,10.5%,61.5%,45.8%,2.6%,2.49,11.9%,84.6%,54.5%,2.6%,2.51,5.9%
2015 Australian Open R128,L vs Radwanska,73.2%,51.2%,5.4%,1/2,2.22,5.7%,57.6%,36.8%,3.0%,2.20,7.7%,95.7%,63.6%,8.7%,2.27,0.0%
2015 Hobart R32,W vs Koukalova,75.4%,60.5%,19.3%,6/5,2.33,1.7%,78.1%,52.0%,28.1%,2.37,2.2%,90.0%,72.2%,10.0%,2.23,0.0%
2014 Indian Wells R64,L vs Halep,78.7%,45.9%,8.5%,1/3,2.37,0.0%,74.2%,43.5%,6.5%,2.45,0.0%,93.3%,50.0%,13.3%,2.18,0.0%
Career (8 matches),,72.7%,48.9%,9.0%,41.9%,2.39,2.9%,68.2%,42.5%,10.2%,2.40,3.6%,86.6%,56.8%,7.8%,2.38,0.9%
