Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,5,Hard,9,4,5,44.4%,2,0,2,0.0%,2017,2025,R64,8,1.05,2.9%,4.9%,61.5%,67.7%,48.0%,60.1%,42.0%,51.1%,53.1%
Roland Garros,4,Clay,7,3,4,42.9%,1,0,1,0.0%,2017,2025,R128,6,0.97,2.1%,6.4%,60.9%,62.2%,40.6%,53.8%,44.7%,61.1%,41.0%
Wimbledon,3,Grass,6,3,3,50.0%,3,1,2,33.3%,2017,2025,R128,5,0.98,2.9%,5.1%,63.6%,64.0%,47.0%,57.8%,41.4%,65.9%,45.9%
US Open,7,Hard,9,2,7,22.2%,4,3,1,75.0%,2016,2024,R128,7,0.91,3.3%,6.7%,54.5%,62.7%,48.1%,56.0%,39.9%,50.0%,45.5%
Olympics,1,,2,1,1,50.0%,0,0,0,-,2021,2021,R32,0,,,,,,,,,,
Fed Cup,2,,8,2,6,25.0%,0,0,0,-,2017,2020,,7,0.72,1.9%,6.4%,57.1%,54.0%,45.6%,50.4%,35.6%,39.6%,32.4%
Prague,2,Hard,5,2,3,40.0%,1,0,1,0.0%,2021,2025,R16,5,0.93,5.0%,9.5%,55.6%,65.9%,44.7%,56.5%,40.6%,69.2%,40.5%
Monterrey,3,Hard,4,1,3,25.0%,1,1,0,100.0%,2017,2021,R16,4,0.92,7.2%,9.1%,52.5%,67.6%,44.3%,56.5%,40.1%,53.3%,35.7%
Hobart,2,Hard,6,3,3,50.0%,2,1,1,50.0%,2018,2020,R32,6,1.15,4.4%,3.6%,66.8%,69.4%,48.4%,62.4%,43.1%,44.8%,46.8%
Shenzhen,2,Hard,6,4,2,66.7%,2,0,2,0.0%,2017,2020,QF,6,1.03,4.9%,5.0%,57.6%,67.7%,48.8%,59.7%,41.5%,71.2%,37.5%
Tianjin,2,Hard,5,3,2,60.0%,3,1,2,33.3%,2016,2017,R32,5,0.98,3.5%,4.7%,58.9%,63.7%,41.4%,54.5%,44.6%,50.0%,46.3%
