Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2021 US Open R128,L vs Sabalenka,13,24,0.5,6.7%,12.4%,12,20,0.6,7.4%,12.3%,5.6%,1.9%,1.0,22.3%,21.8%
2021 Wimbledon R128,L vs Kerber,20,32,0.6,16.1%,25.8%,17,25,0.7,15.0%,22.1%,11.5%,3.5%,0.9,8.9%,9.7%
2021 Roland Garros R128,L vs Hibino,33,36,0.9,20.9%,22.8%,33,36,0.9,24.4%,26.7%,,,0.8,8.2%,10.1%
2021 BJK Cup Playoffs: CAN vs SRB RR,L vs Fernandez,38,36,1.1,18.3%,17.3%,30,36,0.8,15.5%,18.6%,9.3%,6.2%,1.0,15.4%,15.9%
2021 Australian Open R64,L vs Williams,14,14,1.0,14.1%,14.1%,14,14,1.0,16.1%,16.1%,,,2.1,21.2%,10.1%
2021 Australian Open R128,W vs Begu,24,22,1.1,17.3%,15.8%,24,22,1.1,19.4%,17.7%,,,0.8,12.2%,15.8%
2020 Roland Garros R128,L vs Krejcikova,16,25,0.6,11.5%,18.0%,16,25,0.6,12.1%,18.9%,,,1.1,14.4%,13.7%
2020 Australian Open R128,L vs Pavlyuchenkova,8,19,0.4,7.1%,16.8%,8,19,0.4,8.5%,20.2%,,,0.7,8.8%,13.3%
2019 Nanchang SF,L vs Peterson,20,27,0.7,17.7%,23.9%,18,21,0.9,18.2%,21.2%,13.1%,4.0%,2.0,19.5%,9.7%
2016 Biarritz $100K R32,W vs Cakarevic,24,37,0.6,13.9%,21.4%,22,32,0.7,14.2%,20.6%,7.7%,5.8%,0.5,13.3%,24.9%
Career (10 matches),,210,272,0.8,14.4%,18.6%,194,250,0.8,15.0%,19.3%,5.0%,2.5%,1.0,14.5%,15.3%
