Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
18-Nov-2024,Colina 125,Clay,F,432,94,Stojanovic d. (2) Maria Lourdes Carle [ARG],3-6 6-4 6-4,1.02,0.0%,6.5%,63.4%,62.7%,47.1%,6/11,2:44
03-Jun-2024,W35 Kursumlijska Banja,Clay,F,,370,(WC) Stojanovic d. (4) Vivian Wolff [GER],6-2 6-4,,,,,,,,
14-Nov-2022,W25 Sharm ElSheikh,Hard,F,637,386,Stojanovic d. Tatiana Prozorova [RUS],7-6(10) 5-7 6-1,,,,,,,,
21-Oct-2019,W80 Poitiers,Hard,F,101,153,Stojanovic d. Liudmila Samsonova [RUS],6-2 7-6(2),,,,,,,,
02-Sep-2019,W60 Changsha,Clay,F,165,310,Stojanovic d. Aleksandrina Naydenova [BUL],6-1 6-1,,,,,,,,
08-Jul-2019,W60 Versmold,Clay,F,250,247,Stojanovic d. Katharina Hobgarski [GER],6-0 7-5,,,,,,,,
22-Oct-2018,Istanbul $25K,Hard,F,253,264,Raluka Serban [CYP] d. Stojanovic,6-2 7-5,,,,,,,,
21-May-2018,Baotou $60K,Clay,F,308,363,Stojanovic d. Shilin Xu [CHN],6-0 6-4,,,,,,,,
24-Oct-2016,Liuzhou $50K,Hard,F,173,164,(8) Stojanovic d. (7) Su Jeong Jang [KOR],6-3 6-4,,,,,,,,
13-Jun-2016,Braunschweig $25K,Clay,F,263,320,(4) Stojanovic d. Ekaterine Gorgodze [GEO],6-4 6-3,,,,,,,,
