Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,18,10,8,55.6%,20-19,51.3%,188-176,51.6%,0-3,0.0%,18,66.3%,40.0%,4.1%,7.0%,60.5%,64.6%,46.3%,57.4%,45.8%,51.3%,1.07,SF (W75 Targu Mures)
2024,24,17,7,70.8%,36-17,67.9%,269-205,56.8%,1-3,25.0%,11,61.6%,43.1%,1.8%,5.9%,61.1%,57.3%,48.6%,53.9%,46.9%,50.6%,1.02,W (2x)
2022,8,6,2,75.0%,12-9,57.1%,108-98,52.4%,3-1,75.0%,1,37.5%,22.2%,4.0%,12.0%,68.0%,50.0%,25.0%,42.0%,40.7%,41.3%,0.70,W (W25 Sharm ElSheikh)
2021,9,5,4,55.6%,12-7,63.2%,93-76,55.0%,0-0,-,5,66.1%,33.3%,7.5%,5.2%,57.5%,64.3%,48.3%,57.5%,42.7%,49.7%,1.01,SF (W80+H Les Franqueses del Valles)
2020,5,2,3,40.0%,6-8,42.9%,62-71,46.6%,1-1,50.0%,0,,,,,,,,,,,,QF (W60 Andrezieux-Boutheon)
2019,34,23,11,67.6%,50-25,66.7%,385-285,57.5%,5-3,62.5%,0,,,,,,,,,,,,W (3x)
2018,35,21,14,60.0%,48-33,59.3%,407-345,54.1%,4-5,44.4%,0,,,,,,,,,,,,W (Baotou $60K)
2017,22,11,11,50.0%,24-26,48.0%,225-233,49.1%,3-1,75.0%,0,,,,,,,,,,,,SF (2x)
2016,53,37,16,69.8%,80-43,65.0%,637-498,56.1%,1-7,12.5%,0,,,,,,,,,,,,W (2x)
2015,35,17,18,48.6%,41-40,50.6%,377-366,50.7%,5-3,62.5%,0,,,,,,,,,,,,F (2x)
2014,60,43,17,71.7%,94-45,67.6%,742-561,56.9%,11-5,68.8%,0,,,,,,,,,,,,W (3x)
2013,6,4,2,66.7%,8-5,61.5%,68-42,61.8%,0-1,0.0%,0,,,,,,,,,,,,QF (2x)
2012,2,0,2,0.0%,1-4,20.0%,14-28,33.3%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2011,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Pirot 10K)
Career,312,196,116,62.8%,432-283,60.4%,3580-2996,54.4%,34-33,50.7%,35,64.0%,39.4%,3.9%,6.5%,60.4%,61.7%,47.0%,55.9%,45.5%,50.5%,1.03,
