Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,1,Hard,2,1,1,50.0%,1,0,1,0.0%,2015,2015,Q2,0,,,,,,,,,,
Roland Garros,1,Clay,1,0,1,0.0%,0,0,0,-,2015,2015,Q1,0,,,,,,,,,,
Wimbledon,1,Grass,4,3,1,75.0%,1,1,0,100.0%,2015,2015,R128,1,0.59,1.7%,1.7%,77.6%,37.8%,46.2%,39.7%,35.6%,50.0%,100.0%
US Open,2,Hard,3,1,2,33.3%,0,0,0,-,2012,2015,Q2,2,0.94,2.9%,2.2%,51.4%,60.6%,41.8%,51.4%,45.6%,52.6%,57.1%
Guangzhou,7,Hard,17,9,8,52.9%,4,2,2,50.0%,2007,2014,R16,9,0.99,1.4%,5.4%,55.1%,61.0%,43.2%,53.0%,46.3%,49.4%,48.7%
Beijing,7,Hard,14,7,7,50.0%,2,1,1,50.0%,2007,2018,R32,6,0.94,1.1%,3.1%,59.1%,54.3%,51.4%,53.1%,44.1%,41.9%,33.3%
Kuala Lumpur,5,Hard,8,3,5,37.5%,0,0,0,-,2011,2016,R32,5,0.79,1.1%,5.5%,65.9%,55.9%,38.2%,49.9%,39.7%,43.1%,40.0%
Pattaya,4,Hard,10,6,4,60.0%,1,0,1,0.0%,2008,2015,R32,5,0.85,2.3%,4.3%,62.6%,52.4%,45.1%,49.7%,43.0%,45.2%,50.0%
Seoul,3,Hard,7,4,3,57.1%,3,1,2,33.3%,2009,2013,Q3,4,1.12,1.9%,2.8%,59.3%,69.3%,48.3%,60.7%,43.9%,44.4%,36.1%
Tokyo,2,Hard,7,4,3,57.1%,2,1,1,50.0%,2015,2016,R32,1,0.64,3.6%,0.0%,76.8%,51.2%,69.2%,55.4%,28.6%,40.0%,100.0%
